城市,区域,板块,小区,户型,户型详情,标题,租金,面积,朝向,品牌,链接
北京,大兴,枣园,波普公社,一居,未知,整租·波普公社 1房间 北,3180,46.69,北,链家,https://bj.lianjia.com/zufang/BJ2103686197673984000.html
北京,大兴,旧宫,东亚五环国际,一居,未知,整租·东亚五环国际 1房间 西,3400,35.00,西,链家,https://bj.lianjia.com/zufang/BJ2103762003129532416.html
北京,大兴,天宫院,保利春天派,一居,未知,整租·保利春天派 2房间 东,3400,47.97,东,链家,https://bj.lianjia.com/zufang/BJ2104051310172045312.html
北京,大兴,枣园,波普公社,一居,未知,整租·波普公社 2房间 西,4000,69.79,西,链家,https://bj.lianjia.com/zufang/BJ2104139423070289920.html
北京,大兴,旧宫,成和园,一居,1室1厅1卫,整租·成和园 1室1厅 西北,3200,51.00,西北,链家,https://bj.lianjia.com/zufang/BJ2104129135189164032.html
北京,大兴,南中轴机场商务区,蓝桥驿苑,一居,1室1厅1卫,整租·蓝桥驿苑 1室1厅 南/北,2200,55.36,南 北,链家,https://bj.lianjia.com/zufang/BJ2104112870412255232.html
北京,大兴,高米店,郁花园三里,一居,1室1厅1卫,整租·郁花园三里 1室1厅 南,4200,68.69,南,链家,https://bj.lianjia.com/zufang/BJ2104115147768332288.html
北京,大兴,瀛海,三槐家园东区,一居,1室1厅1卫,整租·三槐家园东区 1室1厅 南/北,3500,61.50,南 北,链家,https://bj.lianjia.com/zufang/BJ2104087000498831360.html
北京,大兴,枣园,清源西里,一居,1室1厅1卫,整租·清源西里 1室1厅 南/北,3400,41.85,南 北,链家,https://bj.lianjia.com/zufang/BJ2104453043889111040.html
北京,大兴,西红门,鸿坤理想城八期,一居,1室1厅1卫,整租·鸿坤理想城八期 1室1厅 南,3000,46.00,南,链家,https://bj.lianjia.com/zufang/BJ2104490950662291456.html
北京,大兴,瀛海,瀛海家园和园B区,一居,1室1厅1卫,整租·瀛海家园和园B区 1室1厅 南/北,3300,58.14,南 北,链家,https://bj.lianjia.com/zufang/BJ2104521100737118208.html
北京,大兴,高米店,福海佳园一区,一居,1室1厅1卫,整租·福海佳园一区 1室1厅 东/西,3400,60.00,东 西,链家,https://bj.lianjia.com/zufang/BJ2104822915634561024.html
北京,大兴,天宫院,珺悦国际,一居,未知,整租·珺悦国际 2房间 北,3400,64.71,北,链家,https://bj.lianjia.com/zufang/BJ2104813200007495680.html
北京,大兴,瀛海,文锦苑,一居,1室0厅1卫,整租·文锦苑 1室0厅 南,3300,37.00,南,链家,https://bj.lianjia.com/zufang/BJ2104788836872617984.html
北京,大兴,天宫院,熙兆大厦,一居,未知,整租·熙兆大厦 2房间 西,2800,46.00,西,链家,https://bj.lianjia.com/zufang/BJ2104846508661669888.html
北京,大兴,枣园,枣园尚城北区,一居,1室1厅1卫,整租·枣园尚城北区 1室1厅 南,3700,61.39,南,链家,https://bj.lianjia.com/zufang/BJ2105136118088335360.html
北京,大兴,枣园,双河南里尚城北区,一居,1室1厅1卫,整租·双河南里尚城北区 1室1厅 南,3100,51.05,南,链家,https://bj.lianjia.com/zufang/BJ2104878268208381952.html
北京,大兴,旧宫,有德家苑2号院,一居,1室0厅1卫,整租·有德家苑2号院 1室0厅 南,3200,50.00,南,链家,https://bj.lianjia.com/zufang/BJ2105176866997403648.html
北京,大兴,西红门,鸿坤理想城大满贯,一居,1室1厅1卫,整租·鸿坤理想城大满贯 1室1厅 东南,4200,68.30,东南,链家,https://bj.lianjia.com/zufang/BJ2105177621850488832.html
北京,大兴,枣园,清源西里,一居,1室1厅1卫,整租·清源西里 1室1厅 南,3200,41.03,南,链家,https://bj.lianjia.com/zufang/BJ2105519572537835520.html
北京,海淀,安宁庄,上林溪,一居,1室0厅1卫,整租·上林溪 1室0厅 南,5800,44.84,南,链家,https://bj.lianjia.com/zufang/BJ2094345774409187328.html
北京,海淀,世纪城,金夕园,一居,1室1厅1卫,整租·金夕园 1室1厅 西,7500,68.00,西,链家,https://bj.lianjia.com/zufang/BJ2094291902567284736.html
北京,海淀,甘家口,花园村小区,一居,1室1厅1卫,整租·花园村小区 1室1厅 东/南,5500,30.70,东 南,链家,https://bj.lianjia.com/zufang/BJ2094392090241794048.html
北京,海淀,苏州桥,中湾国际,一居,1室1厅1卫,整租·中湾国际 1室1厅 南,8500,62.09,南,链家,https://bj.lianjia.com/zufang/BJ2094295049721348096.html
北京,海淀,海淀北部新区,万科翡翠云图,一居,1室1厅1卫,整租·万科翡翠云图 1室1厅 东/西,4100,50.00,东 西,链家,https://bj.lianjia.com/zufang/BJ2094664032660226048.html
北京,海淀,清河,高巢,一居,1室1厅1卫,整租·高巢 1室1厅 东北,4500,54.00,东北,链家,https://bj.lianjia.com/zufang/BJ2094640527331819520.html
北京,海淀,定慧寺,八宝庄,一居,1室1厅1卫,整租·八宝庄 1室1厅 南/北,5300,45.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2095020110614888448.html
北京,海淀,五棵松,太平路40号院,一居,1室1厅1卫,整租·太平路40号院 1室1厅 南,4500,40.90,南,链家,https://bj.lianjia.com/zufang/BJ2094050071183097856.html
北京,海淀,紫竹桥,北洼路32号院,一居,1室1厅1卫,整租·北洼路32号院 1室1厅 东,5800,53.05,东,链家,https://bj.lianjia.com/zufang/BJ2094260624795107328.html
北京,海淀,马连洼,西山华府禧园,一居,1室1厅1卫,整租·西山华府禧园 1室1厅 北,5850,46.53,北,链家,https://bj.lianjia.com/zufang/BJ2094736337365106688.html
北京,海淀,上地,宜品上层,一居,未知,整租·宜品上层 1房间 南,6500,63.21,南,链家,https://bj.lianjia.com/zufang/BJ2094637416953413632.html
北京,海淀,六里桥,吴家村路10号院,一居,1室1厅1卫,整租·吴家村路10号院 1室1厅 西北,4500,54.00,西北,链家,https://bj.lianjia.com/zufang/BJ2095064634028457984.html
北京,海淀,定慧寺,定慧西里,一居,1室1厅1卫,整租·定慧西里 1室1厅 南,4300,39.70,南,链家,https://bj.lianjia.com/zufang/BJ2095079938389442560.html
北京,海淀,知春路,保利海德公园,一居,未知,整租·保利海德公园 2房间 南,10500,44.28,南,链家,https://bj.lianjia.com/zufang/BJ2095036964293050368.html
北京,海淀,六里桥,盛今佳园,一居,未知,整租·盛今佳园 2房间 北,4800,27.89,北,链家,https://bj.lianjia.com/zufang/BJ2100447315155222528.html
北京,海淀,马连洼,柳浪家园北里,一居,1室0厅1卫,整租·柳浪家园北里 1室0厅 南,5200,47.00,南,链家,https://bj.lianjia.com/zufang/BJ2100102293637562368.html
北京,海淀,上地,辉煌国际,一居,未知,整租·辉煌国际 1房间 南,5000,50.00,南,链家,https://bj.lianjia.com/zufang/BJ2100126441634004992.html
北京,海淀,上地,当代城市家园,一居,1室0厅1卫,整租·当代城市家园 1室0厅 南,4900,44.00,南,链家,https://bj.lianjia.com/zufang/BJ2100421577588867072.html
北京,海淀,西三旗,SOCO公社,一居,未知,整租·SOCO公社 1房间 南,4500,52.10,南,链家,https://bj.lianjia.com/zufang/BJ2100523239187939328.html
北京,海淀,四季青,京投银泰琨御府,一居,未知,整租·京投银泰琨御府 2房间 东,7500,60.02,东,链家,https://bj.lianjia.com/zufang/BJ2100581250799501312.html
北京,海淀,海淀北部新区,清泽园,一居,1室1厅1卫,整租·清泽园 1室1厅 南,4600,81.29,南,链家,https://bj.lianjia.com/zufang/BJ2101246244880908288.html
北京,海淀,甘家口,花园村小区,一居,1室1厅1卫,整租·花园村小区 1室1厅 南,6000,39.00,南,链家,https://bj.lianjia.com/zufang/BJ2101537224939012096.html
北京,海淀,世纪城,垂虹园,一居,1室1厅1卫,整租·垂虹园 1室1厅 东北,7300,57.00,东北,链家,https://bj.lianjia.com/zufang/BJ2101520502995550208.html
北京,海淀,定慧寺,又一村,一居,1室1厅1卫,整租·又一村 1室1厅 南,5300,36.88,南,链家,https://bj.lianjia.com/zufang/BJ2101633451265359872.html
北京,海淀,万柳,万泉新新家园,一居,1室1厅1卫,整租·万泉新新家园 1室1厅 东,7000,58.73,东,链家,https://bj.lianjia.com/zufang/BJ2093567037631627264.html
北京,海淀,军博,北蜂窝路5号院,一居,1室1厅1卫,整租·北蜂窝路5号院 1室1厅 南,7800,59.00,南,链家,https://bj.lianjia.com/zufang/BJ2093995044334731264.html
北京,海淀,世纪城,金源时代商务中心,一居,1室0厅0卫,整租·金源时代商务中心 1室0厅 南/北,30000,200.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2095062113763459072.html
北京,海淀,公主坟,柳林馆,一居,1室1厅1卫,整租·柳林馆 1室1厅 西南,6500,44.60,西南,链家,https://bj.lianjia.com/zufang/BJ2094289013102870528.html
北京,海淀,马连洼,柳浪家园北里,一居,1室0厅1卫,整租·柳浪家园北里 1室0厅 东,5000,47.00,东,链家,https://bj.lianjia.com/zufang/BJ2094690219465900032.html
北京,海淀,公主坟,国海广场,一居,1室1厅1卫,整租·国海广场 1室1厅 东,9800,95.68,东,链家,https://bj.lianjia.com/zufang/BJ2094997419308613632.html
北京,昌平,鼓楼大街,永安里小区,一居,1室1厅1卫,整租·永安里小区 1室1厅 南/北,2700,69.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2055956802943582208.html
北京,昌平,南邵,中国铁建尚城汇,一居,未知,整租·中国铁建尚城汇 2房间 南,3600,50.00,南,链家,https://bj.lianjia.com/zufang/BJ2056642743026843648.html
北京,昌平,回龙观,首开智慧社,一居,未知,整租·首开智慧社 1房间 东,4200,51.11,东,链家,https://bj.lianjia.com/zufang/BJ2055629265969348608.html
北京,昌平,沙河,高教大楼,一居,未知,整租·高教大楼 1房间 南,1100,18.78,南,链家,https://bj.lianjia.com/zufang/BJ2056638384121577472.html
北京,昌平,鼓楼大街,金隅万科城三期,一居,未知,整租·金隅万科城三期 2房间 东,16660,257.80,东,链家,https://bj.lianjia.com/zufang/BJ2057395302624657408.html
北京,昌平,立水桥,溪城家园,一居,1室1厅1卫,整租·溪城家园 1室1厅 南,5500,64.00,南,链家,https://bj.lianjia.com/zufang/BJ2058409106271633408.html
北京,昌平,西三旗,上奥世纪中心,一居,未知,整租·上奥世纪中心 1房间 西,4000,46.53,西,链家,https://bj.lianjia.com/zufang/BJ2058415080596307968.html
北京,昌平,沙河,北街家园八区,一居,1室1厅1卫,整租·北街家园八区 1室1厅 东,2400,35.00,东,链家,https://bj.lianjia.com/zufang/BJ2057368389311004672.html
北京,昌平,回龙观,琥珀天地,一居,未知,整租·琥珀天地 1房间 东南,5500,70.13,东南,链家,https://bj.lianjia.com/zufang/BJ2057460015421194240.html
北京,昌平,鼓楼大街,金隅万科城三期,一居,未知,整租·金隅万科城三期 2房间 东,8000,141.37,东,链家,https://bj.lianjia.com/zufang/BJ2057396111320023040.html
北京,昌平,回龙观,首开智慧社,一居,未知,整租·首开智慧社 1房间 东,5100,51.00,东,链家,https://bj.lianjia.com/zufang/BJ2058027426067251200.html
北京,昌平,东关,清秀园北区,一居,1室1厅1卫,整租·清秀园北区 1室1厅 北,2400,34.00,北,链家,https://bj.lianjia.com/zufang/BJ2059636896190955520.html
北京,昌平,鼓楼大街,蔚雲府,一居,未知,整租·蔚雲府 2房间 南,3600,59.33,南,链家,https://bj.lianjia.com/zufang/BJ2095717289503490048.html
北京,昌平,回龙观,首开国风美唐二期,一居,1室1厅1卫,整租·首开国风美唐二期 1室1厅 东/西,5200,61.62,东 西,链家,https://bj.lianjia.com/zufang/BJ2096015672801755136.html
北京,昌平,沙河,中骏四季家园,一居,1室1厅1卫,整租·中骏四季家园 1室1厅 南,2800,62.00,南,链家,https://bj.lianjia.com/zufang/BJ2095950630362284032.html
北京,昌平,回龙观,首开国风美唐综合楼,一居,未知,整租·首开国风美唐综合楼 1房间 西,5000,63.00,西,链家,https://bj.lianjia.com/zufang/BJ2095984564638842880.html
北京,昌平,回龙观,龙博苑二区,一居,1室1厅1卫,整租·龙博苑二区 1室1厅 南,5000,62.09,南,链家,https://bj.lianjia.com/zufang/BJ2096043051964170240.html
北京,昌平,回龙观,龙泽苑东区,一居,1室1厅1卫,整租·龙泽苑东区 1室1厅 南/北,5500,107.50,南 北,链家,https://bj.lianjia.com/zufang/BJ2096201515793383424.html
北京,昌平,西三旗,奥海明月,一居,1室1厅1卫,整租·奥海明月 1室1厅 南,6000,56.00,南,链家,https://bj.lianjia.com/zufang/BJ2096223448392007680.html
北京,昌平,回龙观,越秀·星樾,一居,1室1厅1卫,整租·越秀·星樾 1室1厅 南,5800,60.00,南,链家,https://bj.lianjia.com/zufang/BJ2096042015513903104.html
北京,昌平,回龙观,越秀·星樾,一居,1室1厅1卫,整租·越秀·星樾 1室1厅 南/北,5500,60.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2096211605476868096.html
北京,昌平,西三旗,新龙大厦,一居,未知,整租·新龙大厦 2房间 东,5000,62.51,东,链家,https://bj.lianjia.com/zufang/BJ2096180715665227776.html
北京,昌平,沙河,高教大楼,一居,未知,整租·高教大楼 1房间 北,950,19.97,北,链家,https://bj.lianjia.com/zufang/BJ2096433046948413440.html
北京,昌平,鼓楼大街,嘉诚中心,一居,未知,整租·嘉诚中心 2房间 西北,3500,52.38,西北,链家,https://bj.lianjia.com/zufang/BJ2096444967844052992.html
北京,昌平,回龙观,首开国风美唐二期,一居,1室1厅1卫,整租·首开国风美唐二期 1室1厅 东,5500,60.49,东,链家,https://bj.lianjia.com/zufang/BJ2096246905829851136.html
北京,昌平,沙河,高教大楼,一居,未知,整租·高教大楼 1房间 北,850,18.06,北,链家,https://bj.lianjia.com/zufang/BJ2096816550328664064.html
北京,昌平,南邵,路劲世界城二期,一居,未知,整租·路劲世界城二期 2房间 北,3300,50.00,北,链家,https://bj.lianjia.com/zufang/BJ2096804937118777344.html
北京,顺义,中央别墅区,誉天下四期,四居+,5室2厅4卫,整租·誉天下四期 5室2厅 复式 南/北,30000,400.07,南 北,链家,https://bj.lianjia.com/zufang/BJ2072661872246521856.html
北京,顺义,中央别墅区,誉天下一期,四居+,4室3厅4卫,整租·誉天下一期 4室3厅 复式 南/北,23000,269.46,南 北,链家,https://bj.lianjia.com/zufang/BJ2088576058797326336.html
北京,顺义,顺义城,石园南区,四居+,4室2厅2卫,整租·石园南区 4室2厅 南/北,5500,103.59,南 北,链家,https://bj.lianjia.com/zufang/BJ2088910482688704512.html
北京,顺义,后沙峪,公园十七区,四居+,4室2厅2卫,整租·公园十七区 4室2厅 南/北,16000,143.87,南 北,链家,https://bj.lianjia.com/zufang/BJ2088834953449046016.html
北京,顺义,中央别墅区,中铁诺德阅墅,四居+,4室2厅4卫,整租·中铁诺德阅墅 4室2厅 东南,35000,319.71,东南,链家,https://bj.lianjia.com/zufang/BJ2089550776228642816.html
北京,顺义,中央别墅区,名都园,四居+,7室4厅5卫,整租·名都园 7室4厅 南,15000,209.00,南,链家,https://bj.lianjia.com/zufang/BJ2050501842198069248.html
北京,顺义,中央别墅区,龙湾别墅,四居+,4室2厅3卫,整租·龙湾别墅 4室2厅 复式 南/北,23000,330.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2050828303362686976.html
北京,顺义,中央别墅区,誉天下一期,四居+,5室3厅3卫,整租·誉天下一期 5室3厅 复式 南/北,27900,450.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2050981314416345088.html
北京,顺义,后沙峪,阿凯笛亚庄园,四居+,5室3厅5卫,整租·阿凯笛亚庄园 5室3厅 复式 南/北,35000,373.56,南 北,链家,https://bj.lianjia.com/zufang/BJ2051146443414044672.html
北京,顺义,后沙峪,万科城市花园,四居+,4室2厅3卫,整租·万科城市花园 4室2厅 南/西北,10500,209.28,南 西北,链家,https://bj.lianjia.com/zufang/BJ2050887254032777216.html
北京,顺义,中央别墅区,龙湾别墅,四居+,4室1厅3卫,整租·龙湾别墅 4室1厅 南/北,30000,249.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2051978467699851264.html
北京,顺义,后沙峪,万科城市花园,四居+,4室1厅3卫,整租·万科城市花园 4室1厅 南/北,12000,226.34,南 北,链家,https://bj.lianjia.com/zufang/BJ2052618661964808192.html
北京,顺义,后沙峪,中粮祥云国际生活区北区,四居+,4室3厅7卫,整租·中粮祥云国际生活区北区 4室3厅 复式 南/北,65000,317.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2051717360871538688.html
北京,顺义,中央别墅区,优山美地B区,四居+,5室3厅4卫,整租·优山美地B区 5室3厅 复式 南,56000,570.45,南,链家,https://bj.lianjia.com/zufang/BJ2052654860058230784.html
北京,顺义,顺义其它,首创禧瑞墅,四居+,5室1厅3卫,整租·首创禧瑞墅 5室1厅 复式 南/北,16000,157.63,南 北,链家,https://bj.lianjia.com/zufang/BJ2053346134235021312.html
北京,顺义,后沙峪,万科城市花园,四居+,4室2厅4卫,整租·万科城市花园 4室2厅 复式 南/北,17500,209.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2054867884978470912.html
北京,顺义,后沙峪,江山赋,四居+,5室2厅2卫,整租·江山赋 5室2厅 南/北,18000,130.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2054150763977900032.html
北京,顺义,中央别墅区,会展誉景,四居+,未知,整租·会展誉景 7房间 复式 南/北,32820,363.91,南 北,链家,https://bj.lianjia.com/zufang/BJ2055213723252948992.html
北京,顺义,后沙峪,阿凯笛亚庄园,四居+,4室2厅4卫,整租·阿凯笛亚庄园 4室2厅 南/北,26000,330.01,南 北,链家,https://bj.lianjia.com/zufang/BJ2073448615392575488.html
北京,顺义,中央别墅区,丽京花园,四居+,4室1厅3卫,整租·丽京花园 4室1厅 西南/西北,23000,126.96,西南 西北,链家,https://bj.lianjia.com/zufang/BJ2073685825236762624.html
北京,顺义,顺义其它,龙湖好望山,四居+,5室2厅3卫,整租·龙湖好望山 5室2厅 复式 南/北,12500,267.99,南 北,链家,https://bj.lianjia.com/zufang/BJ2075522213603180544.html
北京,顺义,顺义城,金汉绿港二区,四居+,4室2厅2卫,整租·金汉绿港二区 4室2厅 南/北,7000,166.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2076963003676229632.html
北京,顺义,后沙峪,万科城市花园,四居+,5室2厅3卫,整租·万科城市花园 5室2厅 南/北,11000,209.28,南 北,链家,https://bj.lianjia.com/zufang/BJ2077273490464964608.html
北京,顺义,马坡,富力湾,四居+,8室4厅4卫,整租·富力湾 8室4厅 复式 南/北,30000,429.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2066047509507080192.html
北京,顺义,杨镇,双阳南区,四居+,5室2厅3卫,整租·双阳南区 5室2厅 南/北,3500,187.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2067236839038648320.html
北京,顺义,马坡,龙湖香醍溪岸北区,四居+,4室2厅2卫,整租·龙湖香醍溪岸北区 4室2厅 南/北,6000,160.81,南 北,链家,https://bj.lianjia.com/zufang/BJ2067116673571225600.html
北京,顺义,后沙峪,空港吉祥花园,四居+,4室1厅1卫,整租·空港吉祥花园 4室1厅 南/北,6000,109.68,南 北,链家,https://bj.lianjia.com/zufang/BJ2067527398261260288.html
北京,顺义,中央别墅区,丽嘉花园,四居+,4室3厅5卫,整租·丽嘉花园 4室3厅 复式 南/北,45000,407.93,南 北,链家,https://bj.lianjia.com/zufang/BJ2068196698554892288.html
北京,顺义,中央别墅区,欧陆苑,四居+,4室2厅3卫,整租·欧陆苑 4室2厅 复式 南,37500,232.53,南,链家,https://bj.lianjia.com/zufang/BJ2067214287029403648.html
北京,顺义,天竺,万通天竺新新家园,四居+,6室3厅4卫,整租·万通天竺新新家园 6室3厅 复式 南/北,35000,366.57,南 北,链家,https://bj.lianjia.com/zufang/BJ2068312522775068672.html
北京,大兴,西红门,兴海家园日苑,两居,2室1厅1卫,整租·兴海家园日苑 2室1厅 南/北,4700,84.50,南 北,链家,https://bj.lianjia.com/zufang/BJ2091390404359356416.html
北京,大兴,枣园,枣园尚城北区,两居,2室1厅1卫,整租·枣园尚城北区 2室1厅 南/北,4600,82.17,南 北,链家,https://bj.lianjia.com/zufang/BJ2091450460106915840.html
北京,大兴,南中轴机场商务区,居善园,两居,2室1厅1卫,整租·居善园 2室1厅 南,2500,80.00,南,链家,https://bj.lianjia.com/zufang/BJ2091459541509079040.html
北京,大兴,科技园区,长丰园一区,两居,2室1厅1卫,整租·长丰园一区 2室1厅 南/北,4300,87.80,南 北,链家,https://bj.lianjia.com/zufang/BJ2091736398473199616.html
北京,大兴,黄村中,黄村西里,两居,2室1厅1卫,整租·黄村西里 2室1厅 南/北,3400,55.92,南 北,链家,https://bj.lianjia.com/zufang/BJ2092115154165563392.html
北京,大兴,枣园,团河苑,两居,2室1厅1卫,整租·团河苑 2室1厅 南/北,2600,56.26,南 北,链家,https://bj.lianjia.com/zufang/BJ2092133867245797376.html
北京,大兴,旧宫,清欣园甲区,两居,2室1厅1卫,整租·清欣园甲区 2室1厅 南/北,3800,83.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2092158608442654720.html
北京,大兴,枣园,双河北里,两居,2室1厅1卫,整租·双河北里 2室1厅 南,3100,51.70,南,链家,https://bj.lianjia.com/zufang/BJ2091463741328588800.html
北京,大兴,枣园,清源佳园,两居,2室1厅1卫,整租·清源佳园 2室1厅 南/北,3400,78.80,南 北,链家,https://bj.lianjia.com/zufang/BJ2091457034850402304.html
北京,大兴,高米店,金惠园三里,两居,2室1厅1卫,整租·金惠园三里 2室1厅 南/北,4300,93.56,南 北,链家,https://bj.lianjia.com/zufang/BJ2091449509778292736.html
北京,大兴,大兴机场空港,椿蓉园,两居,2室1厅1卫,整租·椿蓉园 2室1厅 南/北,1200,78.18,南 北,链家,https://bj.lianjia.com/zufang/BJ2091735791364472832.html
北京,大兴,大兴机场空港,空港富苑4号院,两居,2室1厅1卫,整租·空港富苑4号院 2室1厅 南/北,1600,90.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2091827156018528256.html
北京,大兴,枣园,清源西里,两居,2室1厅1卫,整租·清源西里 2室1厅 东/西,4000,79.51,东 西,链家,https://bj.lianjia.com/zufang/BJ2092122639572140032.html
北京,大兴,枣园,中建港悦大厦,两居,未知,整租·中建港悦大厦 3房间 东南,7000,112.40,东南,链家,https://bj.lianjia.com/zufang/BJ2092162324231094272.html
北京,大兴,高米店,保利茉莉公馆,两居,2室1厅1卫,整租·保利茉莉公馆 2室1厅 南,6000,85.00,南,链家,https://bj.lianjia.com/zufang/BJ2091397767816544256.html
北京,大兴,旧宫,芳源里,两居,2室1厅1卫,整租·芳源里 2室1厅 南/北,4100,94.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2091413961785212928.html
北京,大兴,旧宫,润枫锦尚,两居,2室1厅1卫,整租·润枫锦尚 2室1厅 南,4100,89.00,南,链家,https://bj.lianjia.com/zufang/BJ2091421002268409856.html
北京,大兴,南中轴机场商务区,一品嘉园,两居,2室1厅1卫,整租·一品嘉园 2室1厅 南/北,2400,89.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2091460035610673152.html
北京,大兴,义和庄,万科天地,两居,未知,整租·万科天地 3房间 南,3400,42.31,南,链家,https://bj.lianjia.com/zufang/BJ2091491782645776384.html
北京,大兴,枣园,滨河坊,两居,2室1厅1卫,整租·滨河坊 2室1厅 东/西,3300,78.72,东 西,链家,https://bj.lianjia.com/zufang/BJ2091748397957513216.html
北京,大兴,黄村中,博悦府,两居,2室2厅2卫,整租·博悦府 2室2厅 南/北,5000,100.93,南 北,链家,https://bj.lianjia.com/zufang/BJ2091743189173010432.html
北京,大兴,枣园,中建国际港,两居,2室1厅1卫,整租·中建国际港 2室1厅 南,5600,89.13,南,链家,https://bj.lianjia.com/zufang/BJ2091762524964782080.html
北京,大兴,观音寺,林海园,两居,2室1厅1卫,整租·林海园 2室1厅 南/北,2800,85.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2091848365800161280.html
北京,大兴,枣园,枣园尚城南区,两居,2室1厅1卫,整租·枣园尚城南区 2室1厅 南/北,4100,84.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2092859278716043264.html
北京,大兴,义和庄,佟馨家园C区,两居,2室1厅1卫,整租·佟馨家园C区 2室1厅 南/北,3700,79.97,南 北,链家,https://bj.lianjia.com/zufang/BJ2092547904643268608.html
北京,大兴,黄村中,黄村东里,两居,2室1厅1卫,整租·黄村东里 2室1厅 南/北,2900,73.52,南 北,链家,https://bj.lianjia.com/zufang/BJ2092586124177309696.html
北京,大兴,枣园,双河南里尚城南区,两居,2室1厅1卫,整租·双河南里尚城南区 2室1厅 南/北,3500,77.90,南 北,链家,https://bj.lianjia.com/zufang/BJ2092583327780306944.html
北京,大兴,瀛海,德宏景苑西区,两居,2室1厅1卫,整租·德宏景苑西区 2室1厅 南/北,3800,76.69,南 北,链家,https://bj.lianjia.com/zufang/BJ2092878273309573120.html
北京,大兴,枣园,彩虹新城,两居,2室1厅1卫,整租·彩虹新城 2室1厅 东南/北,5200,90.59,东南 北,链家,https://bj.lianjia.com/zufang/BJ2092884496574578688.html
北京,大兴,观音寺,海悦公馆,两居,2室1厅1卫,整租·海悦公馆 2室1厅 东南,3400,81.43,东南,链家,https://bj.lianjia.com/zufang/BJ2092882218610327552.html
北京,朝阳,亚运村,慧忠里C区,两居,2室1厅1卫,整租·慧忠里C区 2室1厅 南/西/北,7600,62.99,南 西 北,链家,https://bj.lianjia.com/zufang/BJ2083918568121958400.html
北京,朝阳,大望路,珠江帝景,两居,2室2厅2卫,整租·珠江帝景 2室2厅 东/南,11500,125.65,东 南,链家,https://bj.lianjia.com/zufang/BJ2084091649830420480.html
北京,朝阳,大望路,西大望路65号院,两居,2室1厅1卫,整租·西大望路65号院 2室1厅 南/北,5000,68.56,南 北,链家,https://bj.lianjia.com/zufang/BJ2084120695465312256.html
北京,朝阳,奥林匹克公园,畅清园,两居,2室1厅1卫,整租·畅清园 2室1厅 南/北,7000,75.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2083881586629017600.html
北京,朝阳,亚运村,慧忠里D区,两居,2室1厅1卫,整租·慧忠里D区 2室1厅 东/西,6500,60.02,东 西,链家,https://bj.lianjia.com/zufang/BJ2083890472295596032.html
北京,朝阳,甘露园,甘露家园,两居,2室1厅1卫,整租·甘露家园 2室1厅 南/北,4200,61.60,南 北,链家,https://bj.lianjia.com/zufang/BJ2084114850820128768.html
北京,朝阳,劲松,广和东里,两居,2室1厅1卫,整租·广和东里 2室1厅 南/北,5800,60.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2084118116178067456.html
北京,朝阳,百子湾,沿海赛洛城四期,两居,2室1厅1卫,整租·沿海赛洛城四期 2室1厅 南/北,7500,104.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2084145594858733568.html
北京,朝阳,芍药居,惠新东街14号院,两居,2室1厅1卫,整租·惠新东街14号院 2室1厅 南/北,6200,66.00,南 北,链家,https://bj.lianjia.com/zufang/BJ2084179840931463168.html
北京,朝阳,管庄,东军庄,两居,2室1厅1卫,整租·东军庄 2室1厅 南/北,3300,49.85,南 北,链家,https://bj.lianjia.com/zufang/BJ2084189234394038272.html
北京,朝阳,亚运村,安苑里,两居,2室1厅1卫,整租·安苑里 2室1厅 南/北,6500,55.31,南 北,链家,https://bj.lianjia.com/zufang/BJ2084189947190837248.html
北京,朝阳,管庄,建东苑,两居,2室1厅1卫,整租·建东苑 2室1厅 东/西,4300,73.16,东 西,链家,https://bj.lianjia.com/zufang/BJ2084219635619594240.html
北京,朝阳,双井,双花园南里一区,两居,2室1厅1卫,整租·双花园南里一区 2室1厅 东,8300,120.95,东,链家,https://bj.lianjia.com/zufang/BJ2084216789390065664.html
北京,朝阳,酒仙桥,和乔丽晶一期,两居,2室1厅1卫,整租·和乔丽晶一期 2室1厅 东,12000,98.00,东,链家,https://bj.lianjia.com/zufang/BJ2084224253225336832.html
