城市,区域,板块,小区,户型,户型详情,租金,面积,单位租金,朝向,品牌,标题,链接,经度,纬度,坐标精度
北京,门头沟,上岸地铁,梧桐苑清露园,两居,2室1厅1卫,4300.0,85.5,50.29,南,贝壳优选,整租·梧桐苑清露园 2室1厅 南,https://bj.lianjia.com/zufang/BJ1850169538805497856.html,116.101668,39.940842,行政区
北京,顺义,顺义城,石园西区,两居,2室1厅1卫,2200.0,58.0,37.93,南 北,贝壳优选,整租·石园西区 2室1厅 南/北,https://bj.lianjia.com/zufang/BJ1850424180126777344.html,116.663206,40.110602,
北京,大兴,旧宫,宣颐家园,一居,1室1厅1卫,4000.0,67.2,59.52,南,贝壳优选,整租·宣颐家园 1室1厅 南,https://bj.lianjia.com/zufang/BJ1850485311373574144.html,116.452204,39.811656,
北京,顺义,顺义城,石园东苑,三居,3室1厅1卫,3400.0,114.0,29.82,南 北,贝壳优选,整租·石园东苑 3室1厅 南/北,https://bj.lianjia.com/zufang/BJ1850486779384168448.html,116.66705,40.106711,
北京,丰台,马家堡,马家堡西里,一居,1室1厅1卫,4900.0,48.45,101.14,南 北,贝壳优选,整租·马家堡西里 1室1厅 南/北,https://bj.lianjia.com/zufang/BJ1850492351839993856.html,116.37452,39.853382,小区
北京,丰台,北京南站,世纪金色嘉园,一居,1室0厅1卫,3500.0,30.34,115.36,东,贝壳优选,整租·世纪金色嘉园 1室0厅 东,https://bj.lianjia.com/zufang/BJ1850551486052827136.html,116.372093,39.869221,小区
北京,石景山,苹果园,模式口西里,一居,1室1厅1卫,3500.0,44.47,78.7,南 北,贝壳优选,整租·模式口西里 1室1厅 南/北,https://bj.lianjia.com/zufang/BJ1850802150230196224.html,116.153985,39.932456,
北京,通州,武夷花园,京贸国际城,三居,3室2厅2卫,6300.0,140.6,44.81,南 北,贝壳优选,整租·京贸国际城 3室2厅 南/北,https://bj.lianjia.com/zufang/BJ1851238731336384512.html,116.684444,39.919231,
北京,大兴,南中轴机场商务区,格林云墅,三居,3室1厅1卫,2850.0,89.0,32.02,南 北,贝壳优选,整租·格林云墅 3室1厅 南/北,https://bj.lianjia.com/zufang/BJ1851263470163460096.html,116.401521,39.708111,
北京,西城,木樨地,白云观,一居,1室1厅1卫,5300.0,49.0,108.16,东,贝壳优选,整租·白云观 1室1厅 东,https://bj.lianjia.com/zufang/BJ1851281578114678784.html,,,失败
北京,石景山,苹果园,叠翠庭苑一区,一居,1室1厅1卫,4400.0,44.47,98.94,西,贝壳优选,整租·叠翠庭苑一区 1室1厅 西,https://bj.lianjia.com/zufang/BJ1851520739291693056.html,116.201304,39.935616,小区
北京,朝阳,三元桥,时间国际中心,三居,3室1厅0卫,21802.0,193.45,112.7,东北,链家,整租·时间国际中心  3室1厅 东北,https://bj.lianjia.com/zufang/BJ1851549698796552192.html,116.449941,39.963137,
北京,丰台,五里店,榆树庄园B区,三居,3室1厅2卫,5600.0,110.43,50.71,东 南 北,贝壳优选,整租·榆树庄园B区 3室1厅 东/南/北,https://bj.lianjia.com/zufang/BJ1851581084014215168.html,116.253943,39.839123,
北京,西城,马连道,茶贸国际中心,一居,,3800.0,34.22,111.05,西,链家,整租·茶贸国际中心 1房间 西,https://bj.lianjia.com/zufang/BJ1851829303654744064.html,116.462761,39.920249,
北京,大兴,西红门,鸿坤理想城大满贯,一居,1室0厅1卫,3950.0,60.48,65.31,西,贝壳优选,整租·鸿坤理想城大满贯 1室0厅 西,https://bj.lianjia.com/zufang/BJ1852012406725672960.html,116.343156,39.791317,小区
北京,顺义,后沙峪,国门智慧城,两居,,3500.0,45.0,77.78,北,贝壳优选,整租·国门智慧城 3房间 北,https://bj.lianjia.com/zufang/BJ1852012415957336064.html,116.558618,40.120611,小区
北京,通州,梨园,桃花岛,两居,2室1厅1卫,3800.0,85.63,44.38,南 北,贝壳优选,整租·桃花岛 2室1厅 南/北,https://bj.lianjia.com/zufang/BJ1852043581812899840.html,116.659483,39.867638,
北京,顺义,后沙峪,马头庄新苑,一居,1室1厅1卫,3200.0,54.0,59.26,南,贝壳优选,整租·马头庄新苑 1室1厅 南,https://bj.lianjia.com/zufang/BJ1852219301788909568.html,116.532093,40.109638,
北京,顺义,后沙峪,马头庄新苑,两居,2室1厅1卫,3800.0,83.0,45.78,南 北,贝壳优选,整租·马头庄新苑 2室1厅 南/北,https://bj.lianjia.com/zufang/BJ1852223890072272896.html,116.532093,40.109638,
北京,朝阳,劲松,劲松三区,一居,1室1厅1卫,4600.0,39.72,115.81,南,贝壳优选,整租·劲松三区 1室1厅 南,https://bj.lianjia.com/zufang/BJ1852241052837085184.html,,,失败
北京,顺义,后沙峪,马头庄新苑,一居,1室1厅1卫,3400.0,55.43,61.34,南 北,贝壳优选,整租·马头庄新苑 1室1厅 南/北,https://bj.lianjia.com/zufang/BJ1852264394273062912.html,116.532093,40.109638,小区
北京,房山,良乡,玉竹园,两居,2室1厅1卫,3200.0,106.0,30.19,南 北,贝壳优选,整租·玉竹园 2室1厅 南/北,https://bj.lianjia.com/zufang/BJ1852300199058210816.html,116.159503,39.726294,
北京,朝阳,中央别墅区,中海首开拾光里,三居,3室2厅2卫,15000.0,200.0,75.0,南 北,链家,整租·中海首开拾光里 3室2厅 南/北,https://bj.lianjia.com/zufang/BJ1852310495130812416.html,116.571891,40.016368,
北京,东城,灯市口,灯市口大街,两居,2室1厅1卫,8500.0,50.47,168.42,西 北,贝壳优选,整租·灯市口大街 2室1厅 西/北,https://bj.lianjia.com/zufang/BJ1852342156287541248.html,116.413628,39.918679,
北京,大兴,南中轴机场商务区,蓝桥驿苑,一居,1室1厅1卫,2100.0,55.0,38.18,南,贝壳优选,整租·蓝桥驿苑 1室1厅 南,https://bj.lianjia.com/zufang/BJ1852348789705146368.html,116.405618,39.710898,小区
北京,通州,通州其它,阳光城京悦府,两居,2室1厅1卫,4500.0,75.0,60.0,西,贝壳优选,整租·阳光城京悦府 2室1厅 西,https://bj.lianjia.com/zufang/BJ1852641245675913216.html,116.551152,39.826872,小区
北京,通州,潞苑,K2清水湾,一居,1室0厅1卫,3000.0,40.12,74.78,东,链家,整租·K2清水湾 1室0厅 东,https://bj.lianjia.com/zufang/BJ1853281489890836480.html,116.681269,39.926306,
北京,西城,车公庄,金贸中心,一居,,18000.0,109.0,165.14,南,链家,整租·金贸中心 2房间 南,https://bj.lianjia.com/zufang/BJ1853670049768800256.html,116.36585,39.9126,
北京,通州,临河里,金隅通和园,两居,2室1厅1卫,3300.0,85.0,38.82,南,贝壳优选,整租·金隅通和园 2室1厅 南,https://bj.lianjia.com/zufang/BJ1853686576446439424.html,116.703523,39.876668,
北京,通州,万达,新光大中心,两居,2室1厅1卫,6800.0,117.06,58.09,东,贝壳优选,整租·新光大中心 2室1厅 东,https://bj.lianjia.com/zufang/BJ1854005666671230976.html,116.72923,39.916403,行政区
北京,通州,临河里,迎喜家园,两居,2室1厅1卫,3400.0,87.25,38.97,南 北,贝壳优选,整租·迎喜家园 2室1厅 南/北,https://bj.lianjia.com/zufang/BJ1854033694637948928.html,116.687189,39.874488,小区
北京,昌平,回龙观,领秀慧谷A区,三居,3室1厅1卫,6200.0,89.36,69.38,东 南 北,贝壳优选,整租·领秀慧谷A区 3室1厅 东/南/北,https://bj.lianjia.com/zufang/BJ1854040989824450560.html,116.304694,40.097657,
北京,丰台,菜户营,万泉寺东路9号院,三居,3室1厅1卫,7000.0,105.0,66.67,东北,贝壳优选,整租·万泉寺东路9号院 3室1厅 东北,https://bj.lianjia.com/zufang/BJ1854403618652815360.html,116.343781,39.864593,
北京,房山,长阳,加州水郡四期,一居,1室1厅1卫,2800.0,58.77,47.64,西北,贝壳优选,整租·加州水郡四期 1室1厅 西北,https://bj.lianjia.com/zufang/BJ1854761806921203712.html,116.173315,39.767691,
北京,昌平,天通苑,天通苑东三区,一居,1室1厅1卫,4900.0,90.0,54.44,南 北,贝壳优选,整租·天通苑东三区 1室1厅 南/北,https://bj.lianjia.com/zufang/BJ1854809799502331904.html,,,失败
北京,丰台,方庄,芳群园四区,一居,1室1厅1卫,4350.0,43.18,100.74,南,贝壳优选,整租·芳群园四区 1室1厅 南,https://bj.lianjia.com/zufang/BJ1854813352400781312.html,116.430042,39.860279,小区(模糊)
北京,昌平,立水桥,正辰小区,一居,1室1厅1卫,4700.0,62.27,75.48,南,贝壳优选,整租·正辰小区 1室1厅 南,https://bj.lianjia.com/zufang/BJ1854820762997751808.html,116.411827,40.060266,
北京,大兴,大兴新机场,众美城,三居,3室1厅1卫,3300.0,183.28,18.01,南 北,贝壳优选,整租·众美城 3室1厅 跃层 南/北,https://bj.lianjia.com/zufang/BJ1854902393783713792.html,116.322651,39.632248,
北京,西城,新街口,德胜门西大街64号,两居,2室1厅1卫,7500.0,52.9,141.78,南,贝壳优选,整租·德胜门西大街64号 2室1厅 南,https://bj.lianjia.com/zufang/BJ1854918176169525248.html,116.37068,39.947039,
北京,大兴,大兴机场空港,榆垡新城嘉园B区,一居,1室0厅1卫,1300.0,49.39,26.32,南,贝壳优选,整租·榆垡新城嘉园B区 1室0厅 南,https://bj.lianjia.com/zufang/BJ1855108826840170496.html,116.311428,39.523539,小区
北京,朝阳,惠新西街,惠新里小区,三居,3室1厅1卫,7600.0,67.82,112.06,南 北,贝壳优选,整租·惠新里小区 3室1厅 南/北,https://bj.lianjia.com/zufang/BJ1855129005695434752.html,116.42035,39.981274,小区
北京,大兴,大兴其它,i立方,一居,,2400.0,65.0,36.92,东,贝壳优选,整租·i立方 2房间 东,https://bj.lianjia.com/zufang/BJ1855153098901684224.html,116.341483,39.726917,
北京,房山,长阳,清雅小区,三居,3室2厅2卫,4200.0,123.0,34.15,南 北,贝壳优选,整租·清雅小区 3室2厅 南/北,https://bj.lianjia.com/zufang/BJ1855223222614622208.html,116.179508,39.765713,
北京,海淀,海淀北部新区,西山锦绣府,三居,3室0厅1卫,7000.0,89.87,77.89,南,贝壳优选,整租·西山锦绣府 3室0厅 南,https://bj.lianjia.com/zufang/BJ1855233897701310464.html,116.213776,39.946538,
北京,石景山,古城,金融街长安中心,两居,,6200.0,93.0,66.67,南,贝壳优选,整租·金融街长安中心 3房间 南,https://bj.lianjia.com/zufang/BJ1855471375205007360.html,,,失败
北京,通州,北关,碧水明珠,两居,2室1厅1卫,4300.0,95.0,45.26,东南,贝壳优选,整租·碧水明珠 2室1厅 东南,https://bj.lianjia.com/zufang/BJ1855481003917705216.html,116.407387,39.904179,小区(模糊)
北京,东城,崇文门,新裕家园,一居,1室0厅1卫,5800.0,36.29,159.82,北,贝壳优选,整租·新裕家园 1室0厅 北,https://bj.lianjia.com/zufang/BJ1855494865220009984.html,116.424111,39.89278,
北京,大兴,黄村中,富强西里,一居,1室1厅1卫,3000.0,37.99,78.97,南,贝壳优选,整租·富强西里 1室1厅 南,https://bj.lianjia.com/zufang/BJ1855568020571684864.html,116.334688,39.739063,
北京,东城,蒲黄榆,景泰东里,一居,1室1厅1卫,4600.0,51.4,89.49,东,贝壳优选,整租·景泰东里 1室1厅 东,https://bj.lianjia.com/zufang/BJ1855594289313087488.html,116.414911,39.864521,
北京,东城,东直门,东直门外小街10号院,两居,2室1厅1卫,6900.0,53.0,130.19,南,链家,整租·东直门外小街10号院 2室1厅 南,https://bj.lianjia.com/zufang/BJ1855602915889119232.html,116.44501,39.944054,小区
北京,海淀,海淀北部新区,山屿西山著,三居,3室1厅1卫,6500.0,89.27,72.81,南 北,贝壳优选,整租·山屿西山著 3室1厅 南/北,https://bj.lianjia.com/zufang/BJ1855614762042261504.html,,,失败
北京,海淀,五棵松,六建,一居,1室1厅1卫,4500.0,42.0,107.14,南,贝壳优选,整租·六建 1室1厅 南,https://bj.lianjia.com/zufang/BJ1855614823056801792.html,116.2977,39.959893,
北京,海淀,五道口,华清嘉园,三居,3室2厅2卫,15500.0,118.0,131.36,东,贝壳优选,整租·华清嘉园 3室2厅 东,https://bj.lianjia.com/zufang/BJ1855648050215649280.html,116.335224,39.991572,
北京,丰台,科技园区,御景春天C区,一居,1室1厅1卫,4400.0,48.42,90.87,南 西南,贝壳优选,整租·御景春天C区 1室1厅 南/西南,https://bj.lianjia.com/zufang/BJ1855972810933927936.html,116.286726,39.858538,
北京,通州,万达,永顺35号院,两居,2室1厅1卫,2800.0,64.1,43.68,南 北,贝壳优选,整租·永顺35号院 2室1厅 南/北,https://bj.lianjia.com/zufang/BJ1856203505484693504.html,116.253606,40.283026,小区(模糊)
北京,大兴,南中轴机场商务区,金色漫香郡北区,两居,2室1厅1卫,3100.0,91.0,34.07,南,链家,整租·金色漫香郡北区 2室1厅 南,https://bj.lianjia.com/zufang/BJ1856216742682951680.html,116.399449,39.716233,小区
北京,顺义,后沙峪,蓝星花园,三居,3室1厅2卫,5200.0,139.21,37.35,南 北,贝壳优选,整租·蓝星花园 3室1厅 南/北,https://bj.lianjia.com/zufang/BJ1856257528929714176.html,116.553937,40.088952,
北京,密云,密云镇,博世庄园,三居,3室2厅1卫,3500.0,153.0,22.88,南 北,链家,整租·博世庄园 3室2厅 南/北,https://bj.lianjia.com/zufang/BJ1856265079297671168.html,116.807621,40.362058,
北京,房山,阎村,绿城百合公寓北区,三居,3室2厅2卫,3300.0,129.68,25.45,南 北,链家,整租·绿城百合公寓北区 3室2厅 南/北,https://bj.lianjia.com/zufang/BJ1856271841929199616.html,116.073163,39.713596,
北京,顺义,顺义城,义宾北区,两居,2室1厅1卫,3500.0,89.52,39.1,东 西,链家,整租·义宾北区 2室1厅 东/西,https://bj.lianjia.com/zufang/BJ1856539779328376832.html,116.650901,40.132744,小区
北京,顺义,顺义城,港馨家园西区,两居,2室1厅1卫,2900.0,91.0,31.87,南 北,贝壳优选,整租·港馨家园西区 2室1厅 南/北,https://bj.lianjia.com/zufang/BJ1856626534941458432.html,,,失败
北京,昌平,回龙观,龙泽苑西区,两居,2室1厅1卫,6500.0,80.0,81.25,南 北,贝壳优选,整租·龙泽苑西区 2室1厅 南/北,https://bj.lianjia.com/zufang/BJ1856674930502926336.html,116.321493,40.072669,
北京,西城,月坛,地藏庵,一居,1室1厅1卫,6300.0,45.0,140.0,东,贝壳优选,整租·地藏庵 1室1厅 东,https://bj.lianjia.com/zufang/BJ1856680125374922752.html,116.349426,39.910604,
北京,通州,临河里,群芳园,两居,2室1厅1卫,3500.0,85.48,40.95,南 北,贝壳优选,整租·群芳园 2室1厅 南/北,https://bj.lianjia.com/zufang/BJ1857281407840157696.html,116.663559,39.871628,
北京,房山,长阳,康泽佳苑北区,一居,1室1厅1卫,3100.0,62.17,49.86,南 北,贝壳优选,整租·康泽佳苑北区 1室1厅 南/北,https://bj.lianjia.com/zufang/BJ1857293489247617024.html,116.205907,39.769229,小区
北京,房山,良乡,昊天嘉园,一居,1室1厅1卫,2100.0,31.0,67.74,西北,贝壳优选,整租·昊天嘉园 1室1厅 西北,https://bj.lianjia.com/zufang/BJ1857337071828467712.html,116.14967,39.724471,小区
北京,顺义,首都机场,西平街一里,一居,1室1厅1卫,2200.0,42.03,52.34,南,贝壳优选,整租·西平街一里 1室1厅 南,https://bj.lianjia.com/zufang/BJ1857345433383206912.html,116.590651,40.047462,
北京,朝阳,芍药居,北三环东路11号院,三居,3室1厅1卫,8200.0,84.21,97.38,南 北,贝壳优选,整租·北三环东路11号院 3室1厅 南/北,https://bj.lianjia.com/zufang/BJ1857416144734912512.html,116.425393,39.972402,
北京,北京经济技术开发区,亦庄,国锐金嵿,两居,,8000.0,104.0,76.92,西南,贝壳优选,整租·国锐金嵿 3房间 西南,https://bj.lianjia.com/zufang/BJ1857643974362136576.html,116.509022,39.790216,
北京,大兴,高米店,顺驰领海,两居,2室1厅1卫,5200.0,105.68,49.21,南 北,贝壳优选,整租·顺驰领海 2室1厅 南/北,https://bj.lianjia.com/zufang/BJ1857743319698767872.html,116.321516,39.77588,小区
北京,石景山,古城,长安家园,两居,2室1厅1卫,5900.0,102.88,57.35,东南,贝壳优选,整租·长安家园 2室1厅 东南,https://bj.lianjia.com/zufang/BJ1857771758883438592.html,,,失败
北京,丰台,方庄,gogo新世代,一居,1室1厅1卫,4700.0,48.44,97.03,东,贝壳优选,整租·gogo新世代 1室1厅 东,https://bj.lianjia.com/zufang/BJ1858018901367980032.html,116.423041,39.866545,
北京,东城,东直门,东中街,两居,2室1厅1卫,6800.0,62.0,109.68,南 北,贝壳优选,整租·东中街 2室1厅 南/北,https://bj.lianjia.com/zufang/BJ1858026035778420736.html,116.436597,39.935362,
北京,房山,长阳,康泽佳苑南区,一居,1室1厅1卫,2700.0,42.45,63.6,东,贝壳优选,整租·康泽佳苑南区 1室1厅 东,https://bj.lianjia.com/zufang/BJ1858136263991754752.html,116.208015,39.765259,
北京,石景山,古城,古城南里,两居,2室1厅1卫,5090.0,60.6,83.99,南,贝壳优选,整租·古城南里 2室1厅 南,https://bj.lianjia.com/zufang/BJ1858174270862000128.html,116.18922,39.905322,小区(模糊)
北京,丰台,太平桥,太平桥小区,一居,1室1厅1卫,4800.0,36.0,133.33,南 北,贝壳优选,整租·太平桥小区 1室1厅 南/北,https://bj.lianjia.com/zufang/BJ1858360728344330240.html,116.31938,39.886625,小区
北京,昌平,回龙观,金域华府一期,三居,3室1厅1卫,6615.0,89.51,73.9,南,贝壳优选,整租·金域华府一期 3室1厅 南,https://bj.lianjia.com/zufang/BJ1858379666402836480.html,116.309109,40.065373,
北京,石景山,老山,老山东里,两居,2室1厅1卫,4000.0,53.28,75.08,南 北,贝壳优选,整租·老山东里 2室1厅 南/北,https://bj.lianjia.com/zufang/BJ1858703712948584448.html,116.224845,39.909799,
北京,丰台,丰台其它,燕西华府,三居,3室2厅2卫,9500.0,167.41,56.75,南 北,链家,整租·燕西华府 3室2厅 南/北,https://bj.lianjia.com/zufang/BJ1858736274613993472.html,116.111808,39.797451,
北京,丰台,马家堡,晨新园,一居,1室1厅1卫,4200.0,51.36,81.78,南,贝壳优选,整租·晨新园 1室1厅 南,https://bj.lianjia.com/zufang/BJ1859144639429214208.html,116.286726,39.858538,小区
北京,丰台,方庄,芳城园三区,一居,1室2厅1卫,4800.0,58.3,82.33,东南 西南,贝壳优选,整租·芳城园三区 1室2厅 东南/西南,https://bj.lianjia.com/zufang/BJ1859151630650310656.html,,,失败
北京,石景山,八角,八角中里,两居,2室1厅1卫,4200.0,62.6,67.09,南,贝壳优选,整租·八角中里 2室1厅 南,https://bj.lianjia.com/zufang/BJ1859528648642527232.html,116.203597,39.912947,
北京,丰台,青塔,天鸿美域,三居,3室1厅2卫,9600.0,132.31,72.56,南 北,贝壳优选,整租·天鸿美域 3室1厅 南/北,https://bj.lianjia.com/zufang/BJ1859560151132930048.html,116.249661,39.874418,
北京,丰台,方庄,芳城园一区,三居,3室1厅1卫,7000.0,100.0,70.0,西南,贝壳优选,整租·芳城园一区 3室1厅 西南,https://bj.lianjia.com/zufang/BJ1859836147652362240.html,116.435672,39.869428,
北京,丰台,方庄,首开璞瑅,三居,3室2厅2卫,12750.0,146.93,86.78,南 北,链家,整租·首开璞瑅 3室2厅 南/北,https://bj.lianjia.com/zufang/BJ1859866711457529856.html,116.341799,39.977603,小区
北京,石景山,苹果园,海特花园西区,两居,2室1厅1卫,4600.0,62.4,73.72,南 北,贝壳优选,整租·海特花园西区 2室1厅 南/北,https://bj.lianjia.com/zufang/BJ1859887158093938688.html,116.187968,39.932917,小区
北京,大兴,大兴机场空港,空港新苑二区1号院,两居,2室2厅1卫,1700.0,87.12,19.51,南 北,贝壳优选,整租·空港新苑二区1号院 2室2厅 南/北,https://bj.lianjia.com/zufang/BJ1859940885916024832.html,116.307794,39.511964,
北京,石景山,古城,古城北路,两居,2室1厅1卫,3800.0,51.7,73.5,西南,贝壳优选,整租·古城北路 2室1厅 西南,https://bj.lianjia.com/zufang/BJ1860176741910183936.html,116.188461,39.917885,
北京,西城,月坛,恒华国际商务中心,三居,3室1厅1卫,42000.0,228.31,183.96,南 北,链家,整租·恒华国际商务中心 3室1厅 南/北,https://bj.lianjia.com/zufang/BJ1860193026928803840.html,116.345689,39.917548,
北京,昌平,回龙观,流星花园二区,一居,1室0厅1卫,4000.0,47.0,85.11,北,贝壳优选,整租·流星花园二区 1室0厅 北,https://bj.lianjia.com/zufang/BJ1860284959214796800.html,116.336256,40.087499,小区
北京,大兴,大兴机场空港,空港新苑五区14号院,一居,1室1厅1卫,1550.0,54.53,28.42,南,贝壳优选,整租·空港新苑五区14号院 1室1厅 南,https://bj.lianjia.com/zufang/BJ1860306495736905728.html,116.308095,39.523597,
北京,西城,广安门,荣丰2008,一居,1室1厅2卫,5800.0,29.48,196.74,北,贝壳优选,整租·荣丰2008 1室1厅 复式 北,https://bj.lianjia.com/zufang/BJ1860352047375712256.html,116.336595,39.894668,
北京,门头沟,城子,向阳楼,两居,2室1厅1卫,2500.0,47.0,53.19,南 北,贝壳优选,整租·向阳楼 2室1厅 南/北,https://bj.lianjia.com/zufang/BJ1860572226923790336.html,116.106084,39.937273,
北京,通州,果园,葛布店东里,两居,2室1厅1卫,2500.0,54.5,45.87,南,贝壳优选,整租·葛布店东里 2室1厅 南,https://bj.lianjia.com/zufang/BJ1860622325003583488.html,,,失败
北京,朝阳,惠新西街,小关北里,三居,3室1厅1卫,8000.0,79.39,100.77,东南,贝壳优选,整租·小关北里 3室1厅 东南,https://bj.lianjia.com/zufang/BJ1860696584317042688.html,116.41469,39.980656,小区(模糊)
北京,昌平,西关环岛,静心苑,两居,2室2厅1卫,2800.0,98.78,28.35,南,贝壳优选,整租·静心苑 2室2厅 南,https://bj.lianjia.com/zufang/BJ1860719168244940800.html,116.225504,40.225482,
北京,西城,西单,灵境胡同12号院,一居,1室1厅1卫,6400.0,28.9,221.45,南,贝壳优选,整租·灵境胡同12号院 1室1厅 南,https://bj.lianjia.com/zufang/BJ1861037337476071424.html,116.379934,39.914301,
北京,丰台,看丹桥,韩庄子二里,一居,1室1厅1卫,3900.0,41.5,93.98,南,贝壳优选,整租·韩庄子二里 1室1厅 南,https://bj.lianjia.com/zufang/BJ1861251514031407104.html,116.289008,39.83759,
北京,顺义,后沙峪,香花畦家园,三居,3室2厅2卫,7200.0,146.69,49.08,南 北,贝壳优选,整租·香花畦家园 3室2厅 错层 南/北,https://bj.lianjia.com/zufang/BJ1861436310359638016.html,116.548478,40.110525,小区
北京,朝阳,双井,首城国际C区,三居,3室2厅2卫,14800.0,174.09,85.01,南 北,链家,整租·首城国际C区 3室2厅 南/北,https://bj.lianjia.com/zufang/BJ1861679456721043456.html,116.471264,39.912736,小区
北京,朝阳,酒仙桥,阳光上东滨河花园,三居,3室2厅3卫,48000.0,266.0,180.45,南 北,链家,整租·阳光上东滨河花园 3室2厅 南/北,https://bj.lianjia.com/zufang/BJ1861692632862818304.html,116.479373,39.967058,
北京,顺义,中央别墅区,名都园,两居,2室1厅1卫,8500.0,72.45,117.32,南,链家,整租·名都园 2室1厅 南,https://bj.lianjia.com/zufang/BJ1862341725561815040.html,116.537538,40.070675,
北京,海淀,苏州桥,万泉庄小区,三居,3室1厅1卫,9000.0,81.2,110.84,南 北,贝壳优选,整租·万泉庄小区 3室1厅 南/北,https://bj.lianjia.com/zufang/BJ1862361555815890944.html,116.304824,39.966909,
北京,大兴,西红门,瑞海家园一区,一居,1室0厅1卫,3900.0,45.23,86.23,东北,贝壳优选,整租·瑞海家园一区 1室0厅 东北,https://bj.lianjia.com/zufang/BJ1862374739440304128.html,,,失败
北京,石景山,苹果园,西黄新村北里,一居,1室1厅1卫,4500.0,72.48,62.09,东,贝壳优选,整租·西黄新村北里 1室1厅 东,https://bj.lianjia.com/zufang/BJ1862385103888449536.html,116.186245,39.930805,板块
北京,石景山,苹果园,西山奥园,两居,2室1厅1卫,5000.0,75.73,66.02,南 北,贝壳优选,整租·西山奥园 2室1厅 南/北,https://bj.lianjia.com/zufang/BJ1862448355641131008.html,116.178721,39.936845,
北京,朝阳,大望路,后现代城A区,一居,1室0厅1卫,4400.0,50.56,87.03,北,贝壳优选,整租·后现代城A区 1室0厅 北,https://bj.lianjia.com/zufang/BJ1862764384263077888.html,116.487467,39.899344,
北京,西城,广安门,荣丰2008,一居,1室0厅1卫,4000.0,21.81,183.4,北,贝壳优选,整租·荣丰2008 1室0厅 北,https://bj.lianjia.com/zufang/BJ1863085403762851840.html,116.336595,39.894668,
北京,房山,长阳,建邦华庭西区,三居,3室1厅1卫,5000.0,110.75,45.15,南 北,贝壳优选,整租·建邦华庭西区 3室1厅 南/北,https://bj.lianjia.com/zufang/BJ1863158772877230080.html,116.210225,39.768453,小区
北京,大兴,黄村火车站,林校北里,三居,3室2厅2卫,3800.0,114.45,33.2,南 北,链家,整租·林校北里 3室2厅 南/北,https://bj.lianjia.com/zufang/BJ1863181797420957696.html,116.343033,39.725813,小区
北京,石景山,八角,八角北路,两居,2室1厅1卫,4200.0,51.28,81.9,南 北,贝壳优选,整租·八角北路 2室1厅 南/北,https://bj.lianjia.com/zufang/BJ1863193342276272128.html,116.203019,39.916808,
北京,房山,长阳,首开熙悦双子座,两居,,3000.0,60.0,50.0,东南,贝壳优选,整租·首开熙悦双子座 3房间 东南,https://bj.lianjia.com/zufang/BJ1863211243318280192.html,116.214309,39.762754,
北京,大兴,大兴新机场,众美MIMO公馆,一居,,1800.0,62.38,28.86,北,贝壳优选,整租·众美MIMO公馆 2房间 北,https://bj.lianjia.com/zufang/BJ1863547849715744768.html,116.322739,39.630761,
北京,东城,永定门,沙子口路70号,一居,1室1厅1卫,3600.0,38.28,94.04,南,贝壳优选,整租·沙子口路70号 1室1厅 南,https://bj.lianjia.com/zufang/BJ1863576503615225856.html,,,失败
北京,房山,燕山,迎风四里,三居,3室1厅1卫,1400.0,60.0,23.33,南 北,链家,整租·迎风四里 3室1厅 南/北,https://bj.lianjia.com/zufang/BJ1864238553332973568.html,115.956869,39.724814,小区(模糊)
北京,海淀,五棵松,永定路70号院,三居,3室1厅1卫,6800.0,74.3,91.52,东南 南 北,贝壳优选,整租·永定路70号院 3室1厅 东南/南/北,https://bj.lianjia.com/zufang/BJ1864248070137446400.html,116.265637,39.908395,
北京,东城,朝阳门内,仓南胡同14号院,三居,3室2厅1卫,9600.0,91.59,104.81,南 北,贝壳优选,整租·仓南胡同14号院 3室2厅 南/北,https://bj.lianjia.com/zufang/BJ1864893110954229760.html,116.429299,39.927355,
北京,朝阳,健翔桥,华严北里小区,一居,1室1厅1卫,5600.0,49.41,113.34,南,贝壳优选,整租·华严北里小区 1室1厅 南,https://bj.lianjia.com/zufang/BJ1864944992523386880.html,116.38519,39.984184,
北京,昌平,回龙观,流星花园二区,三居,3室1厅1卫,5600.0,111.11,50.4,南 北,贝壳优选,整租·流星花园二区 3室1厅 南/北,https://bj.lianjia.com/zufang/BJ1864950144672202752.html,116.336256,40.087499,小区
北京,大兴,枣园,首座御园二区二期,一居,1室1厅1卫,3300.0,78.22,42.19,东,贝壳优选,整租·首座御园二区二期 1室1厅 东,https://bj.lianjia.com/zufang/BJ1865066092670484480.html,116.368798,39.750378,小区
北京,房山,长阳,徜徉嘉园5号院,三居,3室1厅1卫,5000.0,128.0,39.06,南,链家,整租·徜徉嘉园5号院 3室1厅 复式 南,https://bj.lianjia.com/zufang/BJ1865248595112886272.html,116.143426,39.748889,
北京,房山,城关,中冶蓝城东区,两居,2室1厅1卫,2200.0,89.27,24.64,南 北,贝壳优选,整租·中冶蓝城东区 2室1厅 南/北,https://bj.lianjia.com/zufang/BJ1865297171906035712.html,116.012183,39.707445,
北京,西城,六铺炕,六铺炕一区,一居,1室1厅1卫,5300.0,44.7,118.57,东,贝壳优选,整租·六铺炕一区 1室1厅 东,https://bj.lianjia.com/zufang/BJ1865310113976287232.html,116.39331,39.955314,
