城市,区域,板块,小区,户型,户型详情,标题,租金,面积,朝向,品牌,链接
上海,浦东,金桥,金桥新城(一期),三居,3室2厅2卫,整租·金桥新城(一期) 3室2厅 南,7800,128.54,南,链家,https://sh.lianjia.com/zufang/SH2106339081507045376.html
上海,浦东,杨思前滩,星海·尚南坊,三居,3室1厅1卫,整租·星海·尚南坊 3室1厅 南/北,12000,112.00,南 北,贝壳优选,https://sh.lianjia.com/zufang/SH1657449674539270144.html
上海,浦东,三林,金禾新苑,三居,3室2厅1卫,整租·金禾新苑 3室2厅 南,7000,101.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH1851310551787896832.html
上海,浦东,祝桥,公元2040,三居,3室2厅2卫,整租·公元2040 3室2厅 南,4000,98.53,南,贝壳优选,https://sh.lianjia.com/zufang/SH1876552300483313664.html
上海,浦东,川沙,凌川佳苑,三居,3室1厅2卫,整租·凌川佳苑 3室1厅 南,4500,78.00,南,链家,https://sh.lianjia.com/zufang/SH2106303643366981632.html
上海,浦东,御桥,颐盛云锦苑,三居,3室2厅2卫,整租·颐盛云锦苑 3室2厅 南,8400,96.35,南,贝壳优选,https://sh.lianjia.com/zufang/SH1700172264172945408.html
上海,浦东,川沙,百欣苑,三居,3室2厅1卫,整租·百欣苑 3室2厅 南,3413,105.07,南,贝壳优选,https://sh.lianjia.com/zufang/SH1717775812456873984.html
上海,浦东,临港新城,紫菁庭,三居,3室1厅1卫,整租·紫菁庭 3室1厅 南/北,2990,91.47,南 北,贝壳优选,https://sh.lianjia.com/zufang/SH1870424506183450624.html
上海,浦东,北蔡,花木新村,三居,3室1厅1卫,整租·花木新村 3室1厅 南,7800,120.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH1611225213284909056.html
上海,浦东,高行,幸福小镇,三居,3室2厅1卫,整租·幸福小镇 3室2厅 南,7038,98.19,南,贝壳优选,https://sh.lianjia.com/zufang/SH1696899648683245568.html
上海,浦东,世博,齐河三小区,三居,3室2厅1卫,整租·齐河三小区 3室2厅 南/北,7500,89.40,南 北,链家,https://sh.lianjia.com/zufang/SH2106327548009906176.html
上海,浦东,惠南,绿缘新村,三居,3室1厅1卫,整租·绿缘新村 3室1厅 南/北,2100,96.41,南 北,贝壳优选,https://sh.lianjia.com/zufang/SH1708013914786103296.html
上海,浦东,唐镇,金唐公寓,三居,3室2厅2卫,整租·金唐公寓 3室2厅 南,6200,123.41,南,链家,https://sh.lianjia.com/zufang/SH2106582388065697792.html
上海,浦东,御桥,民康苑,三居,3室1厅1卫,整租·民康苑 3室1厅 南/北,6000,92.46,南 北,贝壳优选,https://sh.lianjia.com/zufang/SH1857393116357591040.html
上海,浦东,高行,华高一村,三居,3室1厅1卫,整租·华高一村 3室1厅 南,4900,93.12,南,贝壳优选,https://sh.lianjia.com/zufang/SH1871423387818000384.html
上海,浦东,御桥,绿洲康城亲水湾(中央区),三居,3室2厅2卫,整租·绿洲康城亲水湾(中央区) 3室2厅 南,8500,129.69,南,链家,https://sh.lianjia.com/zufang/SH2102976308848885760.html
上海,浦东,御桥,御桥博翠,三居,3室2厅2卫,整租·御桥博翠 3室2厅 南,12500,118.33,南,链家,https://sh.lianjia.com/zufang/SH2103068178581028864.html
上海,浦东,三林,三林新村(永泰路133弄),三居,3室1厅1卫,整租·三林新村(永泰路133弄) 3室1厅 南,7500,97.00,南,链家,https://sh.lianjia.com/zufang/SH2103359626589241344.html
上海,浦东,金桥,巨峰家苑(博兴路1768弄),三居,3室2厅1卫,整租·巨峰家苑(博兴路1768弄) 3室2厅 南,7800,93.39,南,链家,https://sh.lianjia.com/zufang/SH2103477966276132864.html
上海,嘉定,菊园新区,练祁佳城梧桐坊霍城路1777弄,两居,2室2厅1卫,整租·练祁佳城梧桐坊霍城路1777弄 2室2厅 南/北,3300,94.00,南 北,贝壳优选,https://sh.lianjia.com/zufang/SH2106235619624615936.html
上海,嘉定,菊园新区,竹园公寓,两居,2室2厅1卫,整租·竹园公寓 2室2厅 南,2400,81.21,南,链家,https://sh.lianjia.com/zufang/SH2089713542906249216.html
上海,嘉定,南翔,世盟壹天地,两居,2室1厅1卫,整租·世盟壹天地 2室1厅 南,4650,88.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH1974693127767719936.html
上海,嘉定,菊园新区,新城悠活城,两居,2室2厅1卫,整租·新城悠活城 2室2厅 南,3600,85.59,南,贝壳优选,https://sh.lianjia.com/zufang/SH1839497243720155136.html
上海,嘉定,江桥,嘉城雅颂湾,两居,2室2厅1卫,整租·嘉城雅颂湾 2室2厅 南,5100,88.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH2653412864274210816.html
上海,嘉定,嘉定新城,保利湖畔阳光苑一期,两居,2室1厅1卫,整租·保利湖畔阳光苑一期 2室1厅 南,4300,88.47,南,链家,https://sh.lianjia.com/zufang/SH2087555883742527488.html
上海,嘉定,江桥,嘉城雅颂湾,两居,2室2厅1卫,整租·嘉城雅颂湾 2室2厅 南/北,4725,94.00,南 北,贝壳优选,https://sh.lianjia.com/zufang/SH1973370652161212416.html
上海,嘉定,嘉定老城,红土天阶,两居,2室2厅1卫,整租·红土天阶 2室2厅 西,2400,44.29,西,贝壳优选,https://sh.lianjia.com/zufang/SH1974415484388376576.html
上海,嘉定,江桥,富友嘉园,两居,2室2厅1卫,整租·富友嘉园 2室2厅 南,4050,72.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH2612861995032256512.html
上海,嘉定,菊园新区,练祁佳城阳光嘉苑(慈竹路450弄),两居,2室1厅1卫,整租·练祁佳城阳光嘉苑(慈竹路450弄) 2室1厅 南/北,2625,77.87,南 北,贝壳优选,https://sh.lianjia.com/zufang/SH1975517243559116800.html
上海,嘉定,江桥,金帝城市岸泊,两居,2室2厅1卫,整租·金帝城市岸泊 2室2厅 南/北,4200,86.48,南 北,贝壳优选,https://sh.lianjia.com/zufang/SH1983179938957623296.html
上海,嘉定,嘉定新城,嘉宝梦之缘景庭(西区),两居,2室1厅1卫,整租·嘉宝梦之缘景庭(西区) 2室1厅 南,4500,76.25,南,链家,https://sh.lianjia.com/zufang/SH2087523708590620672.html
上海,嘉定,嘉定老城,红土天阶,两居,2室1厅1卫,整租·红土天阶 2室1厅 南,2400,40.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH1977261431208280064.html
上海,嘉定,菊园新区,胜悦嘉苑,两居,2室1厅1卫,整租·胜悦嘉苑 2室1厅 南,2700,65.00,南,链家,https://sh.lianjia.com/zufang/SH2091871713850556416.html
上海,嘉定,菊园新区,嘉宝梦之湾,两居,2室1厅1卫,整租·嘉宝梦之湾 2室1厅 南,3780,89.57,南,贝壳优选,https://sh.lianjia.com/zufang/SH1983196143714041856.html
上海,嘉定,嘉定老城,红土天阶,两居,2室1厅1卫,整租·红土天阶 2室1厅 南,2625,48.56,南,贝壳优选,https://sh.lianjia.com/zufang/SH1983745092858413056.html
上海,嘉定,安亭,路劲上海派君悦华庭,两居,2室2厅1卫,整租·路劲上海派君悦华庭 2室2厅 南,3400,79.04,南,链家,https://sh.lianjia.com/zufang/SH2093930970808844288.html
上海,嘉定,南翔,森林公馆(425弄),两居,2室2厅1卫,整租·森林公馆(425弄) 2室2厅 南,5500,86.89,南,链家,https://sh.lianjia.com/zufang/SH2086721669937758208.html
上海,嘉定,徐行,首创旭辉城,两居,2室1厅1卫,整租·首创旭辉城 2室1厅 南,2900,68.00,南,链家,https://sh.lianjia.com/zufang/SH2097291782936068096.html
上海,嘉定,菊园新区,练祁佳城梧桐坊霍城路1777弄,两居,2室2厅1卫,整租·练祁佳城梧桐坊霍城路1777弄 2室2厅 南,3100,92.00,南,链家,https://sh.lianjia.com/zufang/SH2097561866459938816.html
上海,奉贤,西渡,闸园新村,三居,3室1厅1卫,整租·闸园新村 3室1厅 东南,2520,80.42,东南,贝壳优选,https://sh.lianjia.com/zufang/SH1954198593082490880.html
上海,奉贤,南桥,绿地南桥新苑,三居,3室2厅1卫,整租·绿地南桥新苑 3室2厅 南,3000,101.31,南,链家,https://sh.lianjia.com/zufang/SH2103741224664956928.html
上海,奉贤,南桥,育秀五区,三居,3室1厅1卫,整租·育秀五区 3室1厅 南,1800,84.14,南,贝壳优选,https://sh.lianjia.com/zufang/SH2093187381699018752.html
上海,奉贤,南桥,正阳世纪星城米兰风尚,三居,3室2厅1卫,整租·正阳世纪星城米兰风尚 3室2厅 南,2700,115.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH2096147711387500544.html
上海,奉贤,奉贤金汇,禹洲雍锦府,三居,3室2厅2卫,整租·禹洲雍锦府 3室2厅 南/北,2940,87.64,南 北,贝壳优选,https://sh.lianjia.com/zufang/SH1786087230016585728.html
上海,奉贤,南桥,九华新园,三居,3室2厅2卫,整租·九华新园 3室2厅 南,3450,135.90,南,贝壳优选,https://sh.lianjia.com/zufang/SH1902693110580772864.html
上海,奉贤,南桥,立新中路29支弄,三居,3室1厅1卫,整租·立新中路29支弄 3室1厅 南,1800,95.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH1805609385708224512.html
上海,奉贤,奉贤金汇,禹洲雍锦府,三居,3室2厅2卫,整租·禹洲雍锦府 3室2厅 南,3000,88.54,南,链家,https://sh.lianjia.com/zufang/SH2087118758849019904.html
上海,奉贤,奉贤金汇,南桥金茂悦,三居,3室2厅2卫,整租·南桥金茂悦 3室2厅 南,3400,99.75,南,贝壳优选,https://sh.lianjia.com/zufang/SH2096182372327227392.html
上海,奉贤,南桥,江海新村,三居,3室2厅1卫,整租·江海新村 3室2厅 南,1800,90.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH2096204556428902400.html
上海,奉贤,南桥,人民北路81号,三居,3室1厅1卫,整租·人民北路81号 3室1厅 南,2100,79.50,南,贝壳优选,https://sh.lianjia.com/zufang/SH2096162732733628416.html
上海,奉贤,奉贤金汇,禹洲雍锦府,三居,3室2厅2卫,整租·禹洲雍锦府 3室2厅 南,2800,90.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH1849009640646377472.html
上海,奉贤,南桥,曙光新区,三居,3室2厅2卫,整租·曙光新区 3室2厅 南,3675,136.58,南,贝壳优选,https://sh.lianjia.com/zufang/SH1941152098292858880.html
上海,奉贤,海湾,佳源梦想广场,三居,3室1厅1卫,整租·佳源梦想广场 3室1厅 南,2150,89.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH1897583004734193664.html
上海,奉贤,西渡,尚德苑,三居,3室2厅1卫,整租·尚德苑 3室2厅 南,2800,100.52,南,贝壳优选,https://sh.lianjia.com/zufang/SH2106627229273292800.html
上海,奉贤,南桥,西民旺苑,三居,3室2厅2卫,整租·西民旺苑 3室2厅 南,2600,114.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH2097706458853408768.html
上海,奉贤,海湾,佳源梦想广场,三居,3室2厅1卫,整租·佳源梦想广场 3室2厅 南,2600,89.14,南,贝壳优选,https://sh.lianjia.com/zufang/SH2104945066719051776.html
上海,奉贤,南桥,江海花园,三居,3室2厅2卫,整租·江海花园 3室2厅 南,2800,142.71,南,链家,https://sh.lianjia.com/zufang/SH2089255691012276224.html
上海,奉贤,南桥,阳光四季园,三居,3室2厅1卫,整租·阳光四季园 3室2厅 南,2415,117.07,南,贝壳优选,https://sh.lianjia.com/zufang/SH1845380351640207360.html
上海,奉贤,奉贤金汇,龙湖春江天越,三居,3室1厅1卫,整租·龙湖春江天越 3室1厅 南,3300,90.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH2103469257881812992.html
上海,奉贤,西渡,浦江花园南区,三居,3室1厅2卫,整租·浦江花园南区 3室1厅 东南/南,3000,88.00,东南 南,链家,https://sh.lianjia.com/zufang/SH2105531399699169280.html
上海,奉贤,南桥,民旺苑,三居,3室1厅2卫,整租·民旺苑 3室1厅 南,2500,120.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH2104126552567447552.html
上海,奉贤,南桥,绿地无双,三居,3室2厅1卫,整租·绿地无双 3室2厅 南,3700,101.90,南,贝壳优选,https://sh.lianjia.com/zufang/SH2104231540652244992.html
上海,奉贤,南桥,酩悦都会,三居,3室2厅2卫,整租·酩悦都会 3室2厅 南,3000,92.25,南,贝壳优选,https://sh.lianjia.com/zufang/SH2106023432595439616.html
上海,奉贤,南桥,众旺苑,三居,3室2厅2卫,整租·众旺苑 3室2厅 南,3300,155.97,南,贝壳优选,https://sh.lianjia.com/zufang/SH1929169959418593280.html
上海,奉贤,南桥,绿地南桥新苑,三居,3室2厅2卫,整租·绿地南桥新苑 3室2厅 南,3465,120.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH1948335547051147264.html
上海,奉贤,奉贤金汇,泰南花苑,三居,3室2厅2卫,整租·泰南花苑 3室2厅 南,2700,118.07,南,链家,https://sh.lianjia.com/zufang/SH2105599231795396608.html
上海,奉贤,海湾,招商海廷(五期),三居,3室2厅1卫,整租·招商海廷(五期) 3室2厅 复式 南,3300,121.57,南,链家,https://sh.lianjia.com/zufang/SH2101881319918141440.html
上海,奉贤,南桥,江海新村,三居,3室2厅1卫,整租·江海新村 3室2厅 南,1800,87.58,南,链家,https://sh.lianjia.com/zufang/SH2102258116396580864.html
上海,奉贤,四团,奉发宝龙广场,三居,3室2厅2卫,整租·奉发宝龙广场 3室2厅 南/北,2600,89.88,南 北,链家,https://sh.lianjia.com/zufang/SH2102260965193023488.html
上海,长宁,北新泾,淞虹新苑,三居,3室1厅1卫,整租·淞虹新苑 3室1厅 南/北,7150,85.15,南 北,贝壳优选,https://sh.lianjia.com/zufang/SH2054112159478054912.html
上海,长宁,中山公园,三泾北宅小区,三居,3室0厅1卫,整租·三泾北宅小区 3室0厅 南,8500,64.37,南,链家,https://sh.lianjia.com/zufang/SH2059595744351879168.html
上海,长宁,中山公园,五环大楼,三居,3室1厅1卫,整租·五环大楼 3室1厅 南,8000,83.11,南,贝壳优选,https://sh.lianjia.com/zufang/SH2099878071929667584.html
上海,长宁,仙霞,虹仙小区,三居,3室1厅1卫,整租·虹仙小区 3室1厅 南/北,7500,88.30,南 北,贝壳优选,https://sh.lianjia.com/zufang/SH2096486309374722048.html
上海,长宁,北新泾,剑河小区,三居,3室1厅1卫,整租·剑河小区 3室1厅 南,7300,80.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH1924816793625427968.html
上海,长宁,北新泾,虹园六村,三居,3室1厅1卫,整租·虹园六村 3室1厅 南/北,7100,78.96,南 北,链家,https://sh.lianjia.com/zufang/SH2063209487463874560.html
上海,长宁,西郊,虹桥机场新村,三居,3室1厅1卫,整租·虹桥机场新村 3室1厅 南/北,5300,77.41,南 北,贝壳优选,https://sh.lianjia.com/zufang/SH1991504824872468480.html
上海,长宁,虹桥,虹旭小区,三居,3室1厅1卫,整租·虹旭小区 3室1厅 南,7500,69.52,南,贝壳优选,https://sh.lianjia.com/zufang/SH2089011145418473472.html
上海,长宁,天山,河风丽景,三居,3室2厅2卫,整租·河风丽景 3室2厅 南,14500,158.54,南,链家,https://sh.lianjia.com/zufang/SH2017814867322339328.html
上海,长宁,西郊,爱都公寓,三居,3室2厅2卫,整租·爱都公寓 3室2厅 南/北,13500,128.37,南 北,链家,https://sh.lianjia.com/zufang/SH2015651863696769024.html
上海,长宁,虹桥,虹桥豪苑,三居,3室2厅2卫,整租·虹桥豪苑 3室2厅 南,27000,169.80,南,链家,https://sh.lianjia.com/zufang/SH2037373185493565440.html
上海,长宁,中山公园,春天花园,三居,3室2厅3卫,整租·春天花园 3室2厅 南/北,19000,155.85,南 北,链家,https://sh.lianjia.com/zufang/SH2035210312088551424.html
上海,长宁,古北,翡翠公寓,三居,3室2厅2卫,整租·翡翠公寓 3室2厅 复式 南/北,13000,135.06,南 北,链家,https://sh.lianjia.com/zufang/SH2068624732630024192.html
上海,长宁,古北,翡翠公寓,三居,3室2厅2卫,整租·翡翠公寓 3室2厅 南,14500,135.06,南,链家,https://sh.lianjia.com/zufang/SH1943891716167696384.html
上海,长宁,古北,广场大厦,三居,3室1厅2卫,整租·广场大厦 3室1厅 南,12000,158.25,南,链家,https://sh.lianjia.com/zufang/SH2002981011687735296.html
上海,长宁,古北,上城Uptown,三居,3室2厅2卫,整租·上城Uptown 3室2厅 复式 南/北,25000,238.26,南 北,链家,https://sh.lianjia.com/zufang/SH1992582405256380416.html
上海,长宁,虹桥,锦明大厦,三居,3室2厅2卫,整租·锦明大厦 3室2厅 西北,11800,157.08,西北,链家,https://sh.lianjia.com/zufang/SH2004064435215269888.html
上海,长宁,新华路,迎龙大厦(公寓),三居,3室2厅3卫,整租·迎龙大厦(公寓) 3室2厅 南,20000,253.67,南,链家,https://sh.lianjia.com/zufang/SH2013493594643496960.html
上海,长宁,中山公园,花园大厦,三居,3室2厅2卫,整租·花园大厦 3室2厅 南,12900,137.99,南,链家,https://sh.lianjia.com/zufang/SH2026514778196803584.html
上海,长宁,新华路,虹桥丽景苑,三居,3室2厅2卫,整租·虹桥丽景苑 3室2厅 南,14000,178.04,南,链家,https://sh.lianjia.com/zufang/SH2023236439273111552.html
上海,长宁,镇宁路,畅园,三居,3室2厅2卫,整租·畅园 3室2厅 南,25000,160.42,南,链家,https://sh.lianjia.com/zufang/SH2036791564893683712.html
上海,长宁,北新泾,长宁馥邦苑,三居,3室2厅2卫,整租·长宁馥邦苑 3室2厅 南,14000,140.00,南,链家,https://sh.lianjia.com/zufang/SH2041473377935294464.html
上海,长宁,古北,古北中央花园,三居,3室2厅2卫,整租·古北中央花园 3室2厅 南,23000,157.28,南,链家,https://sh.lianjia.com/zufang/SH2041370825243754496.html
上海,长宁,中山公园,兆丰嘉园,三居,3室2厅2卫,整租·兆丰嘉园 3室2厅 南,23000,162.47,南,链家,https://sh.lianjia.com/zufang/SH1904087276636340224.html
上海,长宁,虹桥,虹桥豪苑,三居,3室2厅2卫,整租·虹桥豪苑 3室2厅 南,23000,123.83,南,链家,https://sh.lianjia.com/zufang/SH2055541725807509504.html
上海,长宁,天山,河风丽景,三居,3室2厅2卫,整租·河风丽景 3室2厅 南,15000,175.38,南,链家,https://sh.lianjia.com/zufang/SH1956261371221901312.html
上海,长宁,西郊,虹桥中园,三居,3室2厅2卫,整租·虹桥中园 3室2厅 南/北,10000,122.71,南 北,链家,https://sh.lianjia.com/zufang/SH2058022039477813248.html
上海,黄浦,蓬莱公园,绿地海珀黄浦,两居,2室1厅1卫,整租·绿地海珀黄浦 2室1厅 南,23000,92.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH2106607432925970432.html
上海,黄浦,人民广场,江阴路88弄,两居,2室1厅1卫,整租·江阴路88弄 2室1厅 南,4100,21.70,南,链家,https://sh.lianjia.com/zufang/SH2088867625147826176.html
上海,黄浦,老西门,金色黄浦,两居,2室2厅1卫,整租·金色黄浦 2室2厅 南,8500,84.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH1826187912962637824.html
上海,黄浦,蓬莱公园,百花公寓,两居,2室2厅1卫,整租·百花公寓 2室2厅 南/北,11500,103.51,南 北,贝壳优选,https://sh.lianjia.com/zufang/SH2094355123189841920.html
上海,黄浦,打浦桥,双钱公寓,两居,2室2厅2卫,整租·双钱公寓 2室2厅 南,11999,116.55,南,贝壳优选,https://sh.lianjia.com/zufang/SH1676917234896732160.html
上海,黄浦,黄浦滨江,申江新苑,两居,2室2厅1卫,整租·申江新苑 2室2厅 南/北,10000,91.59,南 北,链家,https://sh.lianjia.com/zufang/SH2086048036680630272.html
上海,黄浦,蓬莱公园,中福浦江汇,两居,2室1厅1卫,整租·中福浦江汇 2室1厅 南,7980,62.22,南,贝壳优选,https://sh.lianjia.com/zufang/SH1756970292250411008.html
上海,黄浦,蓬莱公园,永明大厦,两居,2室1厅1卫,整租·永明大厦 2室1厅 南,11500,110.54,南,贝壳优选,https://sh.lianjia.com/zufang/SH2582655649666580480.html
上海,黄浦,五里桥,汝南街小区,两居,2室1厅1卫,整租·汝南街小区 2室1厅 南,6800,55.06,南,贝壳优选,https://sh.lianjia.com/zufang/SH2649803687181942784.html
上海,黄浦,蓬莱公园,中福浦江汇,两居,2室1厅1卫,整租·中福浦江汇 2室1厅 南,8500,69.38,南,贝壳优选,https://sh.lianjia.com/zufang/SH2097701173984231424.html
上海,黄浦,蓬莱公园,中福浦江汇,两居,2室1厅1卫,整租·中福浦江汇 2室1厅 南,9792,68.18,南,贝壳优选,https://sh.lianjia.com/zufang/SH2648634355324559360.html
上海,黄浦,新天地,马当小区,两居,2室1厅1卫,整租·马当小区 2室1厅 南,11000,83.88,南,链家,https://sh.lianjia.com/zufang/SH2069411189909094400.html
上海,黄浦,世博滨江,耀江花园,两居,2室2厅2卫,整租·耀江花园 2室2厅 南,15000,111.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH1805071538521636864.html
上海,黄浦,蓬莱公园,西凌新邨,两居,2室2厅1卫,整租·西凌新邨 2室2厅 东南,9500,105.30,东南,链家,https://sh.lianjia.com/zufang/SH2093219772316516352.html
上海,黄浦,蓬莱公园,中福浦江汇,两居,2室1厅1卫,整租·中福浦江汇 2室1厅 南,10404,69.57,南,贝壳优选,https://sh.lianjia.com/zufang/SH1662098533680939008.html
上海,黄浦,蓬莱公园,中福花苑,两居,2室1厅2卫,整租·中福花苑 2室1厅 东,7011,68.33,东,贝壳优选,https://sh.lianjia.com/zufang/SH1700779928384962560.html
上海,黄浦,蓬莱公园,黄浦新苑东区,两居,2室2厅1卫,整租·黄浦新苑东区 2室2厅 南,13554,110.16,南,链家,https://sh.lianjia.com/zufang/SH2096181527418241024.html
上海,黄浦,世博滨江,耀江花园,两居,2室1厅1卫,整租·耀江花园 2室1厅 南,16000,103.40,南,链家,https://sh.lianjia.com/zufang/SH2088127106285305856.html
上海,黄浦,五里桥,卢湾都市花园,两居,2室2厅1卫,整租·卢湾都市花园 2室2厅 南/北,11800,97.46,南 北,链家,https://sh.lianjia.com/zufang/SH2098403364118200320.html
上海,黄浦,南京东路,北京东路265-275号,两居,2室1厅1卫,整租·北京东路265-275号 2室1厅 南,7600,50.47,南,链家,https://sh.lianjia.com/zufang/SH2098705272817057792.html
上海,徐汇,康健,花苑村梅花园,三居,3室1厅1卫,整租·花苑村梅花园 3室1厅 南,7500,77.65,南,贝壳优选,https://sh.lianjia.com/zufang/SH2055554558066688000.html
上海,徐汇,华泾,华欣家园,三居,3室2厅2卫,整租·华欣家园 3室2厅 南,9300,109.13,南,链家,https://sh.lianjia.com/zufang/SH2106271057382998016.html
上海,徐汇,徐家汇,泰东新村(徐汇),三居,3室1厅1卫,整租·泰东新村(徐汇) 3室1厅 东南,7000,70.36,东南,贝壳优选,https://sh.lianjia.com/zufang/SH2095144593048731648.html
上海,徐汇,衡山路,公安大楼(徐汇),三居,3室1厅1卫,整租·公安大楼(徐汇) 3室1厅 南,14200,98.25,南,贝壳优选,https://sh.lianjia.com/zufang/SH1649343795164086272.html
上海,徐汇,上海南站,汇成一村,三居,3室1厅1卫,整租·汇成一村 3室1厅 南,5200,70.30,南,贝壳优选,https://sh.lianjia.com/zufang/SH1680481083923103744.html
上海,徐汇,斜土路,天合雅园,三居,3室2厅2卫,整租·天合雅园 3室2厅 南,16600,147.91,南,贝壳优选,https://sh.lianjia.com/zufang/SH2064591830825041920.html
上海,徐汇,徐家汇,嘉汇广场,三居,3室2厅2卫,整租·嘉汇广场 3室2厅 东南,13650,139.00,东南,贝壳优选,https://sh.lianjia.com/zufang/SH1981680123325186048.html
上海,徐汇,康健,樱花园(徐汇),三居,3室1厅1卫,整租·樱花园(徐汇) 3室1厅 南,6500,62.48,南,链家,https://sh.lianjia.com/zufang/SH2106594289889837056.html
上海,徐汇,长桥,长桥八村,三居,3室1厅1卫,整租·长桥八村 3室1厅 南,5600,77.55,南,贝壳优选,https://sh.lianjia.com/zufang/SH2101241307807612928.html
上海,徐汇,万体馆,佳信徐汇公寓,三居,3室2厅1卫,整租·佳信徐汇公寓 3室2厅 南/西,12600,172.83,南 西,贝壳优选,https://sh.lianjia.com/zufang/SH2103396673714651136.html
上海,徐汇,龙华,气象苑,三居,3室2厅1卫,整租·气象苑 3室2厅 南,7850,81.85,南,贝壳优选,https://sh.lianjia.com/zufang/SH2104968023730290688.html
上海,徐汇,徐汇滨江,百汇园一期,三居,3室2厅2卫,整租·百汇园一期 3室2厅 南,25200,203.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH2105263399544815616.html
上海,徐汇,华泾,雍汇名邸,三居,3室1厅2卫,整租·雍汇名邸 3室1厅 南,11500,101.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH2090015578356973568.html
上海,徐汇,徐家汇,凯旋花苑,三居,3室1厅1卫,整租·凯旋花苑 3室1厅 南,8700,95.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH1741131279677521920.html
上海,徐汇,斜土路,瑞金南苑,三居,3室2厅2卫,整租·瑞金南苑 3室2厅 南,14500,144.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH2105614595568697344.html
上海,徐汇,徐汇滨江,百汇园一期,三居,3室2厅2卫,整租·百汇园一期 3室2厅 南,24000,177.00,南,贝壳优选,https://sh.lianjia.com/zufang/SH2106002339096690688.html
上海,徐汇,田林,田林十一村,三居,3室1厅1卫,整租·田林十一村 3室1厅 南,5600,52.09,南,贝壳优选,https://sh.lianjia.com/zufang/SH2105637048382652416.html
上海,徐汇,华东理工,梅陇十村,三居,3室1厅1卫,整租·梅陇十村 3室1厅 南,4900,79.45,南,链家,https://sh.lianjia.com/zufang/SH2105976484433756160.html
上海,徐汇,徐家汇,徐家汇花园,三居,3室2厅2卫,整租·徐家汇花园 3室2厅 南,16000,158.63,南,贝壳优选,https://sh.lianjia.com/zufang/SH2089281252484972544.html
上海,徐汇,龙华,解龙小区,三居,3室0厅1卫,整租·解龙小区 3室0厅 南/北,7560,72.00,南 北,贝壳优选,https://sh.lianjia.com/zufang/SH2016823264768163840.html
上海,徐汇,衡山路,五原路122号,三居,3室2厅2卫,整租·五原路122号 3室2厅 南,26000,80.89,南,链家,https://sh.lianjia.com/zufang/SH2107038140500803584.html
上海,徐汇,衡山路,中汇花园(徐汇),三居,3室2厅2卫,整租·中汇花园(徐汇) 3室2厅 南,40000,186.91,南,链家,https://sh.lianjia.com/zufang/SH2103107265480359936.html
上海,徐汇,衡山路,艺术公寓,三居,3室2厅2卫,整租·艺术公寓 3室2厅 南/北,26000,163.00,南 北,链家,https://sh.lianjia.com/zufang/SH2103447823763636224.html
上海,徐汇,龙华,狮城花苑,三居,3室1厅1卫,整租·狮城花苑 3室1厅 南,7000,91.72,南,链家,https://sh.lianjia.com/zufang/SH2104077383102365696.html
上海,徐汇,斜土路,汇峰鼎园,三居,3室2厅2卫,整租·汇峰鼎园 3室2厅 南,21000,146.90,南,链家,https://sh.lianjia.com/zufang/SH2104453647877275648.html
上海,徐汇,龙华,乾骏园,三居,3室1厅2卫,整租·乾骏园 3室1厅 南,9500,90.41,南,链家,https://sh.lianjia.com/zufang/SH2106690315711676416.html
上海,徐汇,徐家汇,新路小区,三居,3室2厅1卫,整租·新路小区 3室2厅 南/北,9500,101.91,南 北,链家,https://sh.lianjia.com/zufang/SH2033525201903288320.html
上海,徐汇,徐汇滨江,百汇园二期,三居,3室2厅2卫,整租·百汇园二期 3室2厅 南,28000,168.00,南,链家,https://sh.lianjia.com/zufang/SH2045024669244850176.html
上海,徐汇,龙华,龙兆苑,三居,3室2厅2卫,整租·龙兆苑 3室2厅 南,14000,124.00,南,链家,https://sh.lianjia.com/zufang/SH2050798061063503872.html
上海,徐汇,徐家汇,东方曼哈顿,三居,3室2厅2卫,整租·东方曼哈顿 3室2厅 东南,17000,132.46,东南,链家,https://sh.lianjia.com/zufang/SH2047879775829098496.html
