城市,区域,板块,小区,户型,户型详情,标题,租金,面积,朝向,品牌,链接
深圳,坪山区,坪山,祥祺滨河名苑,三居,3室2厅2卫,整租·祥祺滨河名苑 3室2厅 南,3350,89.88,南,链家/个人,https://sz.lianjia.com/zufang/SZ2051264747713593344.html
深圳,坪山区,坪山,六和城,三居,3室2厅1卫,整租·六和城 3室2厅 南,3400,83.51,南,链家/个人,https://sz.lianjia.com/zufang/SZ2052991055208382464.html
深圳,坪山区,坪山,奥园翡翠东湾,三居,3室2厅1卫,整租·奥园翡翠东湾 3室2厅 东南,3500,80.00,东南,链家/个人,https://sz.lianjia.com/zufang/SZ2055225931806539776.html
深圳,坪山区,坪山,和城里,三居,3室2厅1卫,整租·和城里 3室2厅 南,3300,84.14,南,链家/个人,https://sz.lianjia.com/zufang/SZ2057394282674782208.html
深圳,坪山区,坪山,深城投中心公馆,三居,3室2厅2卫,整租·深城投中心公馆 3室2厅 南,3800,87.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2061283666784419840.html
深圳,坪山区,坪山,一品澜山,三居,3室2厅2卫,整租·一品澜山 3室2厅 东北,3200,87.03,东北,链家/个人,https://sz.lianjia.com/zufang/SZ2047591664310026240.html
深圳,坪山区,坪山,一品澜山,三居,3室2厅2卫,整租·一品澜山 3室2厅 东南,3500,86.48,东南,链家/个人,https://sz.lianjia.com/zufang/SZ2047594055075889152.html
深圳,坪山区,坪山,奥园翡翠东湾,三居,3室2厅2卫,整租·奥园翡翠东湾 3室2厅 东南,3400,89.00,东南,链家/个人,https://sz.lianjia.com/zufang/SZ2047486711931338752.html
深圳,坪山区,坪山,深城投中心公馆,三居,3室2厅2卫,整租·深城投中心公馆 3室2厅 西,3800,87.00,西,链家/个人,https://sz.lianjia.com/zufang/SZ2050776248979816448.html
深圳,坪山区,坪山,玺悦台,三居,3室2厅2卫,整租·玺悦台 3室2厅 南,3800,99.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2052732131678879744.html
深圳,坪山区,坪山,一品澜山,三居,3室2厅2卫,整租·一品澜山 3室2厅 西南,3600,87.00,西南,链家/个人,https://sz.lianjia.com/zufang/SZ2052390775676731392.html
深圳,坪山区,坪山,万樾府,三居,3室2厅1卫,整租·万樾府 3室2厅 南,4100,86.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2056636957672341504.html
深圳,坪山区,坪山,深业御园,三居,3室2厅1卫,整租·深业御园 3室2厅 北,2700,77.00,北,链家/个人,https://sz.lianjia.com/zufang/SZ2054893195384324096.html
深圳,坪山区,坪山,金地朗悦,三居,3室2厅1卫,整租·金地朗悦 3室2厅 东南,3500,89.10,东南,链家/个人,https://sz.lianjia.com/zufang/SZ2061659413793472512.html
深圳,坪山区,坪山,金地朗悦,三居,3室2厅2卫,整租·金地朗悦 3室2厅 南,4500,89.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2059923239789920256.html
深圳,坪山区,坪山,玺悦台,三居,3室2厅2卫,整租·玺悦台 3室2厅 南,4000,85.82,南,链家/个人,https://sz.lianjia.com/zufang/SZ2063088743102808064.html
深圳,坪山区,坪山,大东城一期,三居,3室2厅2卫,整租·大东城一期 3室2厅 南,3500,87.88,南,链家/个人,https://sz.lianjia.com/zufang/SZ2064370501303664640.html
深圳,坪山区,坪山,亚迪三村,三居,3室2厅2卫,整租·亚迪三村 3室2厅 南,4000,114.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2065346708576927744.html
深圳,坪山区,坪山,奥园翡翠东湾,三居,3室2厅1卫,整租·奥园翡翠东湾 3室2厅 东南,3000,80.00,东南,链家/个人,https://sz.lianjia.com/zufang/SZ2068288827943813120.html
深圳,罗湖区,清水河,龙园山庄,三居,3室2厅1卫,整租·龙园山庄 3室2厅 南,4500,79.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2102411513728860160.html
深圳,罗湖区,东门,天玺1号,三居,3室1厅1卫,整租·天玺1号 3室1厅 东南,8200,61.94,东南,链家/个人,https://sz.lianjia.com/zufang/SZ2102395305977708544.html
深圳,罗湖区,黄贝岭,东湖大厦,三居,3室2厅1卫,整租·东湖大厦 3室2厅 南,5500,103.00,南,链家,https://sz.lianjia.com/zufang/SZ2102670617915424768.html
深圳,罗湖区,莲塘,鹏兴花园一期,三居,3室2厅2卫,整租·鹏兴花园一期 3室2厅 南,5500,102.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2102702282415013888.html
深圳,罗湖区,布心,太白居,三居,3室2厅1卫,整租·太白居 3室2厅 东,5600,90.00,东,链家/个人,https://sz.lianjia.com/zufang/SZ2102692770056503296.html
深圳,罗湖区,地王,鸿翔花园,三居,3室2厅2卫,整租·鸿翔花园 3室2厅 西南,12500,98.00,西南,链家,https://sz.lianjia.com/zufang/SZ2102718762179362816.html
深圳,罗湖区,莲塘,仙桐御景,三居,3室2厅1卫,整租·仙桐御景 3室2厅 东北,4500,92.30,东北,链家/个人,https://sz.lianjia.com/zufang/SZ2102987532194021376.html
深圳,罗湖区,春风路,云峰花园,三居,3室2厅2卫,整租·云峰花园 3室2厅 南,8800,101.94,南,链家/个人,https://sz.lianjia.com/zufang/SZ2103394957019578368.html
深圳,罗湖区,布心,观山盛苑,三居,3室2厅2卫,整租·观山盛苑 3室2厅 东北,6500,102.00,东北,链家/个人,https://sz.lianjia.com/zufang/SZ2103347882768728064.html
深圳,罗湖区,清水河,龙园山庄,三居,3室2厅1卫,整租·龙园山庄 3室2厅 南,3800,81.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2103338451741966336.html
深圳,罗湖区,黄贝岭,益田御龙华府,三居,3室2厅2卫,整租·益田御龙华府 3室2厅 东南,10000,98.00,东南,链家/个人,https://sz.lianjia.com/zufang/SZ2103379371606671360.html
深圳,罗湖区,黄贝岭,合正荣悦,三居,3室2厅2卫,整租·合正荣悦 3室2厅 西南,10500,89.00,西南,链家/个人,https://sz.lianjia.com/zufang/SZ2103707228836986880.html
深圳,罗湖区,笋岗,笋岗中心万象华府,三居,3室2厅1卫,整租·笋岗中心万象华府 3室2厅 西,14000,98.00,西,链家/个人,https://sz.lianjia.com/zufang/SZ2103478258044502016.html
深圳,罗湖区,地王,万科桂苑,三居,3室1厅1卫,整租·万科桂苑 3室1厅 东南,6500,84.24,东南,链家/个人,https://sz.lianjia.com/zufang/SZ2103749972397654016.html
深圳,罗湖区,黄贝岭,文华大厦,三居,3室1厅1卫,整租·文华大厦 3室1厅 南,9000,168.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2103747309379518464.html
深圳,罗湖区,黄贝岭,文华大厦,三居,3室1厅1卫,整租·文华大厦 3室1厅 南,9000,177.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2103747764889321472.html
深圳,罗湖区,百仕达,百仕达花园一期,三居,3室2厅2卫,整租·百仕达花园一期 3室2厅 南,12000,139.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2103725380257972224.html
深圳,罗湖区,清水河,龙园山庄,三居,3室2厅1卫,整租·龙园山庄 3室2厅 南,5600,89.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2104165230404698112.html
深圳,罗湖区,万象城,华瑞大厦,三居,3室1厅1卫,整租·华瑞大厦 3室1厅 东,6300,88.00,东,链家/个人,https://sz.lianjia.com/zufang/SZ2104220707192832000.html
深圳,罗湖区,百仕达,东安花园,三居,3室2厅1卫,整租·东安花园 3室2厅 东南/南/西南,4200,88.11,东南 南 西南,链家/个人,https://sz.lianjia.com/zufang/SZ2104179442107547648.html
深圳,罗湖区,东门,南海中心,三居,3室1厅2卫,合租·南海中心 3居室 东卧,2080,15.00,东,链家/个人,https://sz.lianjia.com/zufang/SZ2104404855694032896.html
深圳,罗湖区,新秀,罗芳路190号,三居,3室2厅1卫,整租·罗芳路190号 3室2厅 南,5800,95.00,南,链家,https://sz.lianjia.com/zufang/SZ2104417192530411520.html
深圳,罗湖区,莲塘,聚福花园二期,三居,3室1厅2卫,整租·聚福花园二期 3室1厅 南/北,5500,93.00,南 北,链家/个人,https://sz.lianjia.com/zufang/SZ2104454642904596480.html
深圳,罗湖区,万象城,幸福里雅居,三居,3室2厅2卫,整租·幸福里雅居 3室2厅 东,20000,143.00,东,链家/个人,https://sz.lianjia.com/zufang/SZ2104528020797652992.html
深圳,罗湖区,黄贝岭,景贝南小区,三居,3室2厅1卫,整租·景贝南小区 3室2厅 东南,5500,99.77,东南,链家/个人,https://sz.lianjia.com/zufang/SZ2104558894658355200.html
深圳,罗湖区,莲塘,鹏莲花园,三居,3室1厅1卫,整租·鹏莲花园 3室1厅 东南,4500,87.00,东南,链家/个人,https://sz.lianjia.com/zufang/SZ2104513141554544640.html
深圳,罗湖区,银湖,缙山府,三居,3室2厅1卫,整租·缙山府 3室2厅 东南,9380,82.00,东南,链家/个人,https://sz.lianjia.com/zufang/SZ2105236832642924544.html
深圳,罗湖区,笋岗,潮田楼,三居,3室2厅1卫,整租·潮田楼 3室2厅 南,4600,84.58,南,链家/个人,https://sz.lianjia.com/zufang/SZ2105228542928224256.html
深圳,罗湖区,莲塘,莲塘路200号,三居,3室2厅1卫,整租·莲塘路200号 3室2厅 南,4500,90.90,南,链家/个人,https://sz.lianjia.com/zufang/SZ2105539175909425152.html
深圳,罗湖区,翠竹,贝丽花园,三居,3室2厅1卫,整租·贝丽花园 3室2厅 南,5800,90.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2102704153976373248.html
深圳,福田区,莲花,深业上城,一居,1室2厅1卫,整租·深业上城 1室2厅 南,22000,110.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2106648348055306240.html
深圳,福田区,皇岗,水畔紫云阁,一居,1室0厅1卫,整租·水畔紫云阁 1室0厅 东南,3800,40.69,东南,链家,https://sz.lianjia.com/zufang/SZ2106651356986081280.html
深圳,福田区,莲花,莲花一村,一居,1室1厅1卫,整租·莲花一村 1室1厅 北,4300,42.00,北,链家/个人,https://sz.lianjia.com/zufang/SZ2106702983919042560.html
深圳,福田区,梅林,凯丰花园二期,一居,1室0厅1卫,整租·凯丰花园二期 1室0厅 北,4100,32.00,北,链家/个人,https://sz.lianjia.com/zufang/SZ2106712273010556928.html
深圳,福田区,华强北,新亚洲国利大厦,一居,1室0厅1卫,整租·新亚洲国利大厦 1室0厅 北,4200,29.00,北,链家/个人,https://sz.lianjia.com/zufang/SZ2106960094313840640.html
深圳,福田区,福田中心,星河世纪,一居,1室0厅1卫,整租·星河世纪 1室0厅 东,8500,44.00,东,链家/个人,https://sz.lianjia.com/zufang/SZ2106956540815605760.html
深圳,福田区,景田,五洲星苑,一居,1室1厅1卫,整租·五洲星苑 1室1厅 南,6200,41.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2106743753040461824.html
深圳,福田区,石厦,石厦花园,一居,1室1厅1卫,整租·石厦花园 1室1厅 东南,7200,62.19,东南,链家,https://sz.lianjia.com/zufang/SZ2106971136339214336.html
深圳,福田区,福田中心,星河世纪,一居,1室0厅1卫,整租·星河世纪 1室0厅 南,6300,43.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2106983689240969216.html
深圳,福田区,香梅北,七街公馆,一居,1室1厅1卫,整租·七街公馆 1室1厅 南,5200,43.00,南,链家,https://sz.lianjia.com/zufang/SZ2107029195132502016.html
深圳,福田区,八卦岭,岭尚时代园,一居,1室1厅1卫,整租·岭尚时代园 1室1厅 北,3800,38.00,北,链家/个人,https://sz.lianjia.com/zufang/SZ2105879530563436544.html
深圳,福田区,福田中心,彩福大厦,一居,1室1厅1卫,整租·彩福大厦 1室1厅 西,6500,49.01,西,链家,https://sz.lianjia.com/zufang/SZ2105921788109127680.html
深圳,福田区,上下沙,中洲湾中洲滨海商业中心,一居,1室0厅1卫,整租·中洲湾中洲滨海商业中心 1室0厅 西,5000,36.00,西,链家,https://sz.lianjia.com/zufang/SZ2106293364893679616.html
深圳,福田区,梅林,梅兴苑,一居,1室1厅1卫,整租·梅兴苑 1室1厅 北,3800,41.81,北,链家,https://sz.lianjia.com/zufang/SZ2106379015026638848.html
深圳,福田区,赤尾,京基御景华城,一居,1室1厅1卫,整租·京基御景华城 1室1厅 东,4800,40.00,东,链家/个人,https://sz.lianjia.com/zufang/SZ2106378857308225536.html
深圳,福田区,华强北,宝树台,一居,1室1厅1卫,整租·宝树台 1室1厅 东,5300,43.00,东,链家/个人,https://sz.lianjia.com/zufang/SZ2106298951878574080.html
深圳,福田区,赤尾,京基御景华城,一居,1室0厅1卫,整租·京基御景华城 1室0厅 东南,3500,28.00,东南,链家/个人,https://sz.lianjia.com/zufang/SZ2106626247575470080.html
深圳,福田区,香梅北,深房传麒景苑,一居,1室0厅1卫,整租·深房传麒景苑 1室0厅 南,5800,44.54,南,链家/个人,https://sz.lianjia.com/zufang/SZ2106627147866046464.html
深圳,福田区,香梅北,七街公馆,一居,1室1厅1卫,整租·七街公馆 1室1厅 西,5200,44.53,西,链家/个人,https://sz.lianjia.com/zufang/SZ2106721947470528512.html
深圳,福田区,车公庙,泰然小区,一居,1室0厅1卫,整租·泰然小区 1室0厅 北,2300,30.00,北,链家,https://sz.lianjia.com/zufang/SZ2106682745773096960.html
深圳,盐田区,沙头角,瀚海翠庭,两居,2室1厅1卫,整租·瀚海翠庭 2室1厅 南/西南,3700,67.00,南 西南,链家/个人,https://sz.lianjia.com/zufang/SZ2103470698453270528.html
深圳,盐田区,沙头角,东部阳光,两居,2室1厅1卫,整租·东部阳光 2室1厅 南/西南,3800,66.00,南 西南,链家/个人,https://sz.lianjia.com/zufang/SZ2104557039651913728.html
深圳,盐田区,沙头角,上东湾,两居,2室1厅1卫,整租·上东湾 2室1厅 西南,3800,43.99,西南,链家,https://sz.lianjia.com/zufang/SZ2105303911060471808.html
深圳,盐田区,沙头角,中信海滨花园,两居,2室2厅2卫,整租·中信海滨花园 2室2厅 东北,4000,85.13,东北,链家,https://sz.lianjia.com/zufang/SZ2104500559108112384.html
深圳,盐田区,沙头角,碧桐湾,两居,2室2厅1卫,整租·碧桐湾 2室2厅 西南,4100,65.68,西南,链家/个人,https://sz.lianjia.com/zufang/SZ2106571998925684736.html
深圳,盐田区,沙头角,沙副小区,两居,2室2厅1卫,整租·沙副小区 2室2厅 南,3000,75.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2106683956668661760.html
深圳,盐田区,盐田港,中海半山溪谷花园,两居,2室2厅1卫,整租·中海半山溪谷花园 2室2厅 东南,3000,73.00,东南,链家/个人,https://sz.lianjia.com/zufang/SZ1757953762309177344.html
深圳,盐田区,沙头角,蓝郡公馆,两居,2室1厅1卫,整租·蓝郡公馆 2室1厅 南/西南,9000,85.00,南 西南,链家/个人,https://sz.lianjia.com/zufang/SZ1902598715705655296.html
深圳,盐田区,盐田港,花样年花港家园,两居,2室2厅1卫,整租·花样年花港家园 2室2厅 东南,3300,60.00,东南,链家/个人,https://sz.lianjia.com/zufang/SZ1888122775298637824.html
深圳,盐田区,梅沙,优品艺墅,两居,2室2厅2卫,整租·优品艺墅 2室2厅 东南,4500,106.37,东南,链家/个人,https://sz.lianjia.com/zufang/SZ1872200890471940096.html
深圳,盐田区,梅沙,万科东海岸一期,两居,2室2厅1卫,整租·万科东海岸一期 2室2厅 北,4000,85.00,北,链家/个人,https://sz.lianjia.com/zufang/SZ1879741727116361728.html
深圳,盐田区,沙头角,诗宁别墅,两居,2室2厅1卫,整租·诗宁别墅 2室2厅 东,4000,70.00,东,链家/个人,https://sz.lianjia.com/zufang/SZ1733126876949381120.html
深圳,盐田区,梅沙,心海伽蓝,两居,2室2厅1卫,整租·心海伽蓝 2室2厅 东南,3500,101.56,东南,链家/个人,https://sz.lianjia.com/zufang/SZ1837471939581444096.html
深圳,盐田区,沙头角,倚山花园二期,两居,2室2厅1卫,整租·倚山花园二期 2室2厅 西南,6000,76.00,西南,链家,https://sz.lianjia.com/zufang/SZ1743876982992535552.html
深圳,盐田区,沙头角,太平洋小区,两居,2室1厅1卫,整租·太平洋小区 2室1厅 东南,2700,66.00,东南,链家/个人,https://sz.lianjia.com/zufang/SZ1916080493577633792.html
深圳,盐田区,沙头角,新天富山海华庭,两居,2室2厅1卫,整租·新天富山海华庭 2室2厅 东南,4000,99.80,东南,链家/个人,https://sz.lianjia.com/zufang/SZ1907727168469729280.html
深圳,盐田区,梅沙,万科东海岸三期,两居,2室2厅1卫,整租·万科东海岸三期 2室2厅 东南,5000,78.51,东南,链家/个人,https://sz.lianjia.com/zufang/SZ1927960891848916992.html
深圳,盐田区,梅沙,万科东海岸二期,两居,2室2厅1卫,整租·万科东海岸二期 2室2厅 南,5500,86.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ1720679296072155136.html
深圳,盐田区,沙头角,物资公司商住楼,两居,2室2厅1卫,整租·物资公司商住楼 2室2厅 北,2900,93.00,北,链家/个人,https://sz.lianjia.com/zufang/SZ1858395468376047616.html
深圳,盐田区,梅沙,八十步海寓,两居,2室1厅1卫,八十步海寓 2室1厅 南,5500,90.67,南,链家/个人,https://sz.lianjia.com/zufang/SZ2536100947076595712.html
深圳,盐田区,沙头角,碧桐海苑,两居,2室1厅1卫,整租·碧桐海苑 2室1厅 西/北,3700,65.68,西 北,链家,https://sz.lianjia.com/zufang/SZ1780517256149598208.html
深圳,盐田区,梅沙,万科东海岸四期,两居,2室2厅1卫,整租·万科东海岸四期 2室2厅 南,8000,88.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ1905444764002549760.html
深圳,盐田区,沙头角,蓝郡公馆,两居,2室1厅1卫,整租·蓝郡公馆 2室1厅 东南/南,9000,85.00,东南 南,链家/个人,https://sz.lianjia.com/zufang/SZ1902598369063206912.html
深圳,盐田区,梅沙,八十步海寓,两居,2室1厅1卫,整租·八十步海寓 2室1厅 南,3200,80.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ1884200175690317824.html
深圳,盐田区,沙头角,上东湾,两居,2室2厅1卫,整租·上东湾 2室2厅 东,5000,43.00,东,链家/个人,https://sz.lianjia.com/zufang/SZ1907635241418227712.html
深圳,盐田区,梅沙,万科东海岸四期,两居,2室2厅2卫,整租·万科东海岸四期 2室2厅 南/北,4800,87.06,南 北,链家/个人,https://sz.lianjia.com/zufang/SZ1893492175728017408.html
深圳,盐田区,沙头角,海都花园,两居,2室2厅1卫,整租·海都花园 2室2厅 东南,4200,90.50,东南,链家/个人,https://sz.lianjia.com/zufang/SZ1944741055341527040.html
深圳,盐田区,盐田港,悦千山雅园,两居,2室1厅1卫,整租·悦千山雅园 2室1厅 东南,3100,67.45,东南,链家/个人,https://sz.lianjia.com/zufang/SZ1948245250732457984.html
深圳,盐田区,盐田港,花样年花港家园,两居,2室1厅1卫,整租·花样年花港家园 2室1厅 东南,3500,68.00,东南,链家,https://sz.lianjia.com/zufang/SZ1928830553646170112.html
深圳,盐田区,梅沙,心海伽蓝,两居,2室2厅1卫,整租·心海伽蓝 2室2厅 南,4500,102.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ1942169289742090240.html
深圳,盐田区,盐田港,山海四季城·公园道,三居,3室2厅2卫,整租·山海四季城·公园道 3室2厅 南,4000,79.00,南,链家,https://sz.lianjia.com/zufang/SZ2106009674644979712.html
深圳,盐田区,盐田港,幸福海,三居,3室2厅1卫,整租·幸福海 3室2厅 东南,4600,89.33,东南,链家,https://sz.lianjia.com/zufang/SZ2105902118580781056.html
深圳,盐田区,盐田港,西山吓庭苑,三居,3室2厅2卫,整租·西山吓庭苑 3室2厅 南,4300,89.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2106319217870503936.html
深圳,盐田区,盐田港,山海四季城Ⅱ华府,三居,3室2厅2卫,整租·山海四季城Ⅱ华府 3室2厅 西南,4500,91.00,西南,链家,https://sz.lianjia.com/zufang/SZ2106631936922353664.html
深圳,盐田区,沙头角,碧桐湾,三居,3室2厅2卫,整租·碧桐湾 3室2厅 南,8000,155.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2096817126919634944.html
深圳,盐田区,梅沙,万科东海岸二期,三居,3室2厅2卫,整租·万科东海岸二期 3室2厅 南,15000,127.40,南,链家/个人,https://sz.lianjia.com/zufang/SZ2097636174142111744.html
深圳,盐田区,盐田港,梧桐春晓花园,三居,3室2厅2卫,整租·梧桐春晓花园 3室2厅 南,6400,88.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2097614623594250240.html
深圳,盐田区,盐田港,东港印象,三居,3室2厅1卫,整租·东港印象 3室2厅 东南,4000,75.69,东南,链家/个人,https://sz.lianjia.com/zufang/SZ2097871009246871552.html
深圳,盐田区,盐田港,中通永安大厦,三居,3室2厅2卫,整租·中通永安大厦 3室2厅 东南,3500,52.00,东南,链家/个人,https://sz.lianjia.com/zufang/SZ2095711388784656384.html
深圳,盐田区,沙头角,深盐商住楼,三居,3室2厅1卫,整租·深盐商住楼 3室2厅 南,3500,80.58,南,链家/个人,https://sz.lianjia.com/zufang/SZ2095735049977593856.html
深圳,盐田区,盐田港,一期御景佳园,三居,3室1厅2卫,整租·一期御景佳园 3室1厅 南,4500,89.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2096162731148181504.html
深圳,盐田区,盐田港,华侨新村2期,三居,3室2厅2卫,整租·华侨新村2期 3室2厅 南,3300,106.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2096825584008036352.html
深圳,盐田区,沙头角,鹏湾花园二村,三居,3室2厅1卫,整租·鹏湾花园二村 3室2厅 东南/南,3300,89.00,东南 南,链家/个人,https://sz.lianjia.com/zufang/SZ2098356488241152000.html
深圳,盐田区,盐田港,和亨家园,三居,3室1厅2卫,整租·和亨家园 3室1厅 南,3800,110.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2099397910528524288.html
深圳,盐田区,盐田港,二期御景佳园,三居,3室2厅2卫,整租·二期御景佳园 3室2厅 西南,4300,89.00,西南,链家/个人,https://sz.lianjia.com/zufang/SZ2099413149907156992.html
深圳,盐田区,沙头角,东顺宿舍,三居,3室2厅1卫,整租·东顺宿舍 3室2厅 东南,3300,76.00,东南,链家/个人,https://sz.lianjia.com/zufang/SZ2099858098293309440.html
深圳,盐田区,盐田港,黄必围,三居,3室2厅1卫,整租·黄必围 3室2厅 南,4000,80.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2097638007547887616.html
深圳,盐田区,沙头角,防疫大楼,三居,3室2厅1卫,整租·防疫大楼 3室2厅 东南,3200,81.62,东南,链家/个人,https://sz.lianjia.com/zufang/SZ2098785548125601792.html
深圳,盐田区,沙头角,海山居,三居,3室2厅2卫,整租·海山居 3室2厅 东,4700,92.00,东,链家/个人,https://sz.lianjia.com/zufang/SZ2005893076156940288.html
深圳,盐田区,沙头角,太平洋小区,三居,3室2厅2卫,合租·太平洋小区 3居室 南卧,1800,28.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2005609944438538240.html
深圳,盐田区,梅沙,万科东海岸二期,三居,3室2厅2卫,整租·万科东海岸二期 3室2厅 南,6800,127.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2013124989124870144.html
深圳,盐田区,盐田港,佳兆业山海城家园一期,三居,3室2厅2卫,整租·佳兆业山海城家园一期 3室2厅 东南,4800,89.00,东南,链家/个人,https://sz.lianjia.com/zufang/SZ2061812577930838016.html
深圳,盐田区,梅沙,万科东海岸三期,三居,3室2厅2卫,整租·万科东海岸三期 3室2厅 南,9000,167.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2072991719502118912.html
深圳,盐田区,沙头角,桐林半山花园,三居,3室2厅2卫,整租·桐林半山花园 3室2厅 南,5300,106.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2073691473760485376.html
深圳,盐田区,沙头角,倚山花园三期,三居,3室2厅1卫,整租·倚山花园三期 3室2厅 东南,5000,89.00,东南,链家/个人,https://sz.lianjia.com/zufang/SZ2074528914264293376.html
深圳,盐田区,沙头角,田心市场北巷7号,三居,3室2厅1卫,整租·田心市场北巷7号 3室2厅 东南,3200,86.00,东南,链家/个人,https://sz.lianjia.com/zufang/SZ2075157179773485056.html
深圳,盐田区,盐田港,东港印象,三居,3室2厅2卫,整租·东港印象 3室2厅 南,4000,74.00,南,链家,https://sz.lianjia.com/zufang/SZ2074407975182663680.html
深圳,盐田区,沙头角,中信海滨花园,三居,3室2厅1卫,整租·中信海滨花园 3室2厅 西北,3600,85.00,西北,链家/个人,https://sz.lianjia.com/zufang/SZ2077427727094251520.html
深圳,盐田区,沙头角,东埔海景花园二期,三居,3室2厅2卫,整租·东埔海景花园二期 3室2厅 东南,7900,115.00,东南,链家/个人,https://sz.lianjia.com/zufang/SZ2078102269135421440.html
深圳,盐田区,沙头角,华升职工住宅楼,三居,3室2厅1卫,整租·华升职工住宅楼 3室2厅 南,3300,86.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2077990248180088832.html
深圳,罗湖区,黄贝岭,合正荣悦,两居,2室1厅1卫,整租·合正荣悦 2室1厅 东南,7000,66.00,东南,链家/个人,https://sz.lianjia.com/zufang/SZ2104867893962342400.html
深圳,罗湖区,翠竹,龙丽园,两居,2室2厅1卫,整租·龙丽园 2室2厅 东,5800,80.25,东,链家/个人,https://sz.lianjia.com/zufang/SZ2104847822703558656.html
深圳,罗湖区,布心,鹿鸣园,两居,2室2厅1卫,整租·鹿鸣园 2室2厅 南,5900,82.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2104612933546803200.html
深圳,罗湖区,万象城,滨苑小区,两居,2室2厅1卫,整租·滨苑小区 2室2厅 南,5000,83.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2104779703175872512.html
深圳,罗湖区,布心,悦峰华府,两居,2室1厅1卫,整租·悦峰华府 2室1厅 西,4000,37.00,西,链家,https://sz.lianjia.com/zufang/SZ2105267866482769920.html
深圳,罗湖区,春风路,佳宁娜广场,两居,2室1厅1卫,整租·佳宁娜广场 2室1厅 西南,6900,76.61,西南,链家/个人,https://sz.lianjia.com/zufang/SZ2105693852932243456.html
深圳,罗湖区,笋岗,田心庆云花园,两居,2室1厅1卫,整租·田心庆云花园 2室1厅 南,5000,70.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2105597607194656768.html
深圳,罗湖区,银湖,星湖花园,两居,2室1厅1卫,整租·星湖花园 2室1厅 东,5600,62.00,东,链家/个人,https://sz.lianjia.com/zufang/SZ2105865121753464832.html
深圳,罗湖区,布心,太阳新城,两居,2室2厅1卫,整租·太阳新城 2室2厅 西南,5800,74.28,西南,链家/个人,https://sz.lianjia.com/zufang/SZ2104498458609057792.html
深圳,罗湖区,东门,立新花园二期,两居,2室1厅1卫,整租·立新花园二期 2室1厅 南,4500,52.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2104502873357287424.html
深圳,罗湖区,翠竹,龙丽园,两居,2室2厅1卫,整租·龙丽园 2室2厅 南,5800,69.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2104507583720062976.html
深圳,罗湖区,布心,雍翠华府,两居,2室1厅1卫,整租·雍翠华府 2室1厅 西北,4400,43.29,西北,链家,https://sz.lianjia.com/zufang/SZ2104582737892474880.html
深圳,罗湖区,翠竹,柏丽花园,两居,2室2厅1卫,整租·柏丽花园 2室2厅 北,5500,76.00,北,链家/个人,https://sz.lianjia.com/zufang/SZ2104576236461228032.html
深圳,罗湖区,春风路,金色都汇,两居,2室1厅1卫,整租·金色都汇 2室1厅 南,6500,70.00,南,链家/个人,https://sz.lianjia.com/zufang/SZ2104854748959080448.html
深圳,罗湖区,万象城,滨苑小区,两居,2室1厅1卫,整租·滨苑小区 2室1厅 南/北,4800,76.00,南 北,链家/个人,https://sz.lianjia.com/zufang/SZ2104865490852642816.html
