城市,区域,板块,小区,户型,户型详情,标题,租金,面积,朝向,品牌,链接
杭州,富阳区,银湖科技城,九龙仓雍景山,三居,3室2厅2卫,整租·九龙仓雍景山 3室2厅 南,2800,116.81,南,贝壳优选,https://hz.lianjia.com/zufang/HZ2103849657166725120.html
杭州,富阳区,富春,浪漫香槟西区,三居,3室2厅2卫,整租·浪漫香槟西区 3室2厅 南,1800,83.52,南,链家/个人,https://hz.lianjia.com/zufang/HZ2867191493968535552.html
杭州,富阳区,银湖科技城,泰禾野风大城小院,三居,3室2厅1卫,整租·泰禾野风大城小院 3室2厅 南,2350,88.02,南,贝壳优选,https://hz.lianjia.com/zufang/HZ1859817028626415616.html
杭州,富阳区,银湖科技城,银湖宸语,三居,3室1厅2卫,整租·银湖宸语 3室1厅 南,2700,95.98,南,贝壳优选,https://hz.lianjia.com/zufang/HZ1828005098756767744.html
杭州,富阳区,富春,丹阳花园,三居,3室1厅2卫,整租·丹阳花园 3室1厅 南,1800,120.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2881070186268999680.html
杭州,富阳区,富春,春秋社区田园路,三居,3室1厅1卫,整租·春秋社区田园路 3室1厅 南,1200,70.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2888984600997273600.html
杭州,富阳区,鹿山新城,宋都江宸府,三居,3室2厅1卫,整租·宋都江宸府 3室2厅 南,1100,89.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2906014466770468864.html
杭州,富阳区,银湖科技城,万达悦享同心湾北区,三居,3室2厅2卫,整租·万达悦享同心湾北区 3室2厅 南,2900,104.83,南,链家/个人,https://hz.lianjia.com/zufang/HZ1673668430315651072.html
杭州,富阳区,富春,秦忆荣府北区,三居,3室2厅1卫,整租·秦忆荣府北区 3室2厅 南,1000,96.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ1674628171208589312.html
杭州,富阳区,银湖科技城,富阳宸光悦,三居,3室2厅2卫,整租·富阳宸光悦 3室2厅 南,2600,98.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ1674675154044583936.html
杭州,富阳区,富春,秦忆荣府南区,三居,3室2厅2卫,整租·秦忆荣府南区 3室2厅 南,2000,110.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ1678298309753569280.html
杭州,富阳区,鹿山新城,山水悦府,三居,3室2厅2卫,整租·山水悦府 3室2厅 南,2100,150.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ1699335162073972736.html
杭州,富阳区,富春,715所小区,三居,3室1厅1卫,整租·715所小区 3室1厅 南,1300,86.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ1724065820104982528.html
杭州,富阳区,富春,乐汇城,三居,3室1厅2卫,合租·乐汇城 3居室 南卧,1500,30.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ1695408966084853760.html
杭州,富阳区,银湖科技城,野风秋雅,三居,3室2厅2卫,整租·野风秋雅 3室2厅 南,2200,89.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ1730818799755591680.html
杭州,富阳区,银湖科技城,九龙仓雍景山,三居,3室2厅2卫,整租·九龙仓雍景山 3室2厅 南,2000,89.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ1711298843942846464.html
杭州,富阳区,富春,乐汇城,三居,3室1厅2卫,合租·乐汇城 3居室 南卧,1500,30.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ1711368393153576960.html
杭州,富阳区,富春,镬子山社区龙浦街,三居,3室1厅1卫,整租·镬子山社区龙浦街 3室1厅 南,1650,111.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2780952239538446336.html
杭州,富阳区,富春,三江鸣翠桃源,三居,3室2厅2卫,整租·三江鸣翠桃源 3室2厅 南,1800,145.50,南,链家/个人,https://hz.lianjia.com/zufang/HZ2750735772620963840.html
杭州,富阳区,富春,中庆润泽院,三居,3室2厅1卫,整租·中庆润泽院 3室2厅 南/北,2000,82.00,南 北,链家/个人,https://hz.lianjia.com/zufang/HZ2698544445590347776.html
杭州,富阳区,富春,阳光城西郊半岛妙得阁,三居,3室1厅2卫,整租·阳光城西郊半岛妙得阁 3室1厅 南,1000,130.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ1611659792537878528.html
杭州,富阳区,富春,天河富春湾小区,三居,3室1厅1卫,整租·天河富春湾小区 3室1厅 南,2500,110.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ1580790767629107200.html
杭州,富阳区,富春,春晖社区迎春路,三居,3室1厅1卫,整租·春晖社区迎春路 3室1厅 南,1000,58.78,南,链家/个人,https://hz.lianjia.com/zufang/HZ1590553969652924416.html
杭州,富阳区,银湖科技城,九龙仓雍景山,三居,3室2厅2卫,整租·九龙仓雍景山 3室2厅 南,1800,117.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ1643922214661128192.html
杭州,富阳区,富春,三江鸣翠桃源,三居,3室2厅2卫,整租·三江鸣翠桃源 3室2厅 南/北,2800,134.00,南 北,链家/个人,https://hz.lianjia.com/zufang/HZ2862373930336002048.html
杭州,富阳区,富春,富春如意花园,三居,3室2厅2卫,整租·富春如意花园 3室2厅 南,2100,114.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2857131635776954368.html
杭州,富阳区,银湖科技城,阳光城上林湖,三居,3室2厅3卫,整租·阳光城上林湖 3室2厅 南/北,3100,142.41,南 北,链家/个人,https://hz.lianjia.com/zufang/HZ1656241088249200640.html
杭州,富阳区,富春,中庆润泽院,三居,3室2厅2卫,整租·中庆润泽院 3室2厅 东/南,1200,94.00,东 南,链家/个人,https://hz.lianjia.com/zufang/HZ1568877788243427328.html
杭州,富阳区,银湖科技城,云水山居,三居,3室2厅2卫,整租·云水山居 3室2厅 南,1100,89.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ1673990813605953536.html
杭州,富阳区,富春,浪漫香槟西区,三居,3室1厅1卫,整租·浪漫香槟西区 3室1厅 南,1600,133.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ1676473027941892096.html
杭州,临安区,青山湖科技城,越秀星汇花园后湾,三居,3室2厅2卫,整租·越秀星汇花园后湾 3室2厅 东南,1700,89.61,东南,贝壳优选,https://hz.lianjia.com/zufang/HZ2089385708656525312.html
杭州,临安区,青山湖科技城,越秀星悦城,三居,3室2厅2卫,整租·越秀星悦城 3室2厅 南,1800,96.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2093191478061826048.html
杭州,临安区,青山湖科技城,旭辉中粮朗香府,三居,3室2厅2卫,整租·旭辉中粮朗香府 3室2厅 南,1800,98.00,南,贝壳优选,https://hz.lianjia.com/zufang/HZ1908408219215069184.html
杭州,临安区,青山湖科技城,越秀星悦城,三居,3室2厅2卫,整租·越秀星悦城 3室2厅 南,1750,96.72,南,贝壳优选,https://hz.lianjia.com/zufang/HZ2093288925350068224.html
杭州,临安区,青山湖科技城,越秀星汇花园东区,三居,3室2厅2卫,整租·越秀星汇花园东区 3室2厅 南/北,1800,134.66,南 北,贝壳优选,https://hz.lianjia.com/zufang/HZ1928052200311881728.html
杭州,临安区,临安,吴越山庄,三居,3室2厅2卫,整租·吴越山庄 3室2厅 南/北,1500,138.95,南 北,链家/个人,https://hz.lianjia.com/zufang/HZ2087399415269556224.html
杭州,临安区,青山湖科技城,越秀星汇花园东区,三居,3室2厅2卫,整租·越秀星汇花园东区 3室2厅 南,1600,123.08,南,贝壳优选,https://hz.lianjia.com/zufang/HZ2096220557652525056.html
杭州,临安区,青山湖科技城,越秀星汇花园西区,三居,3室2厅2卫,整租·越秀星汇花园西区 3室2厅 南,1600,89.37,南,贝壳优选,https://hz.lianjia.com/zufang/HZ1822130734391885824.html
杭州,临安区,临安,春芳满庭,三居,3室2厅2卫,整租·春芳满庭 3室2厅 南,1000,130.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2088924258745974784.html
杭州,临安区,青山湖科技城,中天珺府,三居,3室2厅2卫,整租·中天珺府 3室2厅 南,1700,98.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2092094430419877888.html
杭州,临安区,青山湖科技城,越秀星汇花园东区,三居,3室2厅1卫,整租·越秀星汇花园东区 3室2厅 南,2000,89.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2092560548238458880.html
杭州,临安区,青山湖科技城,中天珺府东区,三居,3室2厅2卫,整租·中天珺府东区 3室2厅 南,2300,100.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2092924885155184640.html
杭州,临安区,青山湖科技城,越秀星汇花园西区,三居,3室1厅2卫,整租·越秀星汇花园西区 3室1厅 南,1700,89.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2093277288819851264.html
杭州,临安区,青山湖科技城,旭辉中粮朗香府,三居,3室2厅2卫,整租·旭辉中粮朗香府 3室2厅 南,2000,97.02,南,贝壳优选,https://hz.lianjia.com/zufang/HZ1872685193769254912.html
杭州,临安区,临安,锦云澜天里,三居,3室2厅1卫,整租·锦云澜天里 3室2厅 南,800,89.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2093548467111591936.html
杭州,临安区,青山湖科技城,中天珺府,三居,3室2厅2卫,整租·中天珺府 3室2厅 南,1750,89.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2092939527420116992.html
杭州,临安区,青山湖科技城,中天珺府,三居,3室2厅2卫,整租·中天珺府 3室2厅 南,800,89.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2092199911809351680.html
杭州,临安区,临安,碧桂苑,三居,3室2厅2卫,整租·碧桂苑 3室2厅 南,1600,112.59,南,链家/个人,https://hz.lianjia.com/zufang/HZ2092171006398431232.html
杭州,临安区,临安,龙沁城,三居,3室2厅2卫,整租·龙沁城 3室2厅 南,2100,114.80,南,贝壳优选,https://hz.lianjia.com/zufang/HZ2055521448306409472.html
杭州,临安区,青山湖科技城,越秀星汇花园后湾,三居,3室2厅2卫,整租·越秀星汇花园后湾 3室2厅 东南/南,1700,88.87,东南 南,贝壳优选,https://hz.lianjia.com/zufang/HZ2095452562500091904.html
杭州,临安区,青山湖科技城,中天珺府,三居,3室2厅2卫,整租·中天珺府 3室2厅 南,1700,93.43,南,贝壳优选,https://hz.lianjia.com/zufang/HZ2098648800716390400.html
杭州,临安区,临安,湖山壹品苑,三居,3室2厅2卫,整租·湖山壹品苑 3室2厅 南,1700,89.55,南,贝壳优选,https://hz.lianjia.com/zufang/HZ1874074669565345792.html
杭州,钱塘区,高教园区西,裕园公寓,一居,1室1厅1卫,整租·裕园公寓 1室1厅 南/北,1800,38.01,南 北,贝壳优选,https://hz.lianjia.com/zufang/HZ2100927758648475648.html
杭州,钱塘区,沿江南,金隅空港公馆,一居,1室1厅1卫,整租·金隅空港公馆 1室1厅 南,2200,54.53,南,链家,https://hz.lianjia.com/zufang/HZ2098623230787977216.html
杭州,钱塘区,金沙湖,吾角商业中心,一居,1室0厅1卫,整租·吾角商业中心 1室0厅 北,2250,38.34,北,贝壳优选,https://hz.lianjia.com/zufang/HZ2102370463215779840.html
杭州,钱塘区,高教园区东,华元云水苑,一居,1室1厅1卫,整租·华元云水苑 1室1厅 南,1900,47.84,南,贝壳优选,https://hz.lianjia.com/zufang/HZ2102976129580138496.html
杭州,钱塘区,金沙湖,东方铭楼,一居,1室1厅1卫,整租·东方铭楼 1室1厅 北,2700,46.96,北,贝壳优选,https://hz.lianjia.com/zufang/HZ2104606263672307712.html
杭州,钱塘区,沿江南,金隅空港公馆,一居,1室1厅1卫,整租·金隅空港公馆 1室1厅 西北,2000,52.00,西北,链家/个人,https://hz.lianjia.com/zufang/HZ2099772843800657920.html
杭州,钱塘区,沿江北,和达东东城,一居,1室1厅1卫,整租·和达东东城 1室1厅 南,1800,35.86,南,贝壳优选,https://hz.lianjia.com/zufang/HZ2104833594106052608.html
杭州,钱塘区,高教园区东,阳光华城华翠园,一居,1室1厅1卫,整租·阳光华城华翠园 1室1厅 南,2500,49.53,南,贝壳优选,https://hz.lianjia.com/zufang/HZ2098654679419322368.html
杭州,钱塘区,沿江南,世茂江滨商业中心,一居,1室1厅1卫,整租·世茂江滨商业中心 1室1厅 南,2900,68.00,南,链家,https://hz.lianjia.com/zufang/HZ2099836968404779008.html
杭州,钱塘区,沿江南,世茂江滨商业中心,一居,1室1厅1卫,整租·世茂江滨商业中心 1室1厅 南,2500,47.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2100050443064311808.html
杭州,钱塘区,金沙湖,和达御观邸,一居,1室0厅1卫,整租·和达御观邸 1室0厅 南,1700,40.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2092888496996876288.html
杭州,钱塘区,金沙湖,杭州东部国际商务中心,一居,1室1厅1卫,整租·杭州东部国际商务中心 1室1厅 北,2700,58.65,北,链家/个人,https://hz.lianjia.com/zufang/HZ2086664131766648832.html
杭州,钱塘区,金沙湖,东方铭楼,一居,1室1厅1卫,整租·东方铭楼 1室1厅 南,3000,57.00,南,链家,https://hz.lianjia.com/zufang/HZ2096501916077916160.html
杭州,钱塘区,沿江南,世茂江滨商业中心,一居,1室1厅1卫,整租·世茂江滨商业中心 1室1厅 南,2800,68.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2089278635377688576.html
杭州,钱塘区,金沙湖,湖景居,一居,1室1厅1卫,整租·湖景居 1室1厅 南,4000,60.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2098028029828661248.html
杭州,钱塘区,沿江南,金隅观澜商业中心,一居,1室1厅1卫,整租·金隅观澜商业中心 1室1厅 北,2000,49.00,北,链家,https://hz.lianjia.com/zufang/HZ2084502818948907008.html
杭州,钱塘区,大江东,青六商务大厦,一居,1室1厅1卫,整租·青六商务大厦 1室1厅 南,1466,42.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2089293017100845056.html
杭州,拱墅区,长庆,青春坊,一居,1室1厅1卫,整租·青春坊 1室1厅 东,3000,36.20,东,,https://hz.lianjia.com/zufang/HZ1893218611191873536.html
杭州,拱墅区,三塘,阳光银泰城,一居,1室1厅0卫,整租·阳光银泰城 1室1厅 西南,5500,101.83,西南,链家/个人,https://hz.lianjia.com/zufang/HZ1830952140244254720.html
杭州,拱墅区,三墩,丰庆金座,一居,1室1厅1卫,整租·丰庆金座 1室1厅 西,1900,30.00,西,贝壳优选,https://hz.lianjia.com/zufang/HZ1903007921306861568.html
杭州,拱墅区,石桥,赞成武林里,一居,1室1厅1卫,整租·赞成武林里 1室1厅 南,1900,45.00,南,贝壳优选,https://hz.lianjia.com/zufang/HZ1918614507362451456.html
杭州,拱墅区,三塘,长浜龙吟轩,一居,1室1厅1卫,整租·长浜龙吟轩 1室1厅 东北,3200,55.00,东北,,https://hz.lianjia.com/zufang/HZ1943156402977505280.html
杭州,拱墅区,朝晖,朝晖一区,一居,1室1厅1卫,整租·朝晖一区 1室1厅 南,2400,30.00,南,,https://hz.lianjia.com/zufang/HZ1779485709258719232.html
杭州,拱墅区,三墩,丰庆金座,一居,1室1厅1卫,整租·丰庆金座 1室1厅 东,1900,30.00,东,贝壳优选,https://hz.lianjia.com/zufang/HZ1852023070575820800.html
杭州,拱墅区,流水苑,钛合国际,一居,1室1厅1卫,整租·钛合国际 1室1厅 东北,3000,40.00,东北,链家/个人,https://hz.lianjia.com/zufang/HZ1826187541271805952.html
杭州,拱墅区,三墩,丰庆金座,一居,1室1厅1卫,整租·丰庆金座 1室1厅 西南,1760,30.00,西南,贝壳优选,https://hz.lianjia.com/zufang/HZ1852015862991552512.html
杭州,拱墅区,三塘,新华科技园大厦,一居,1室0厅1卫,整租·新华科技园大厦 1室0厅 南,1650,25.00,南,贝壳优选,https://hz.lianjia.com/zufang/HZ1938188941609926656.html
杭州,拱墅区,德胜,假山新村,一居,1室0厅1卫,整租·假山新村 1室0厅 南,1850,26.80,南,贝壳优选,https://hz.lianjia.com/zufang/HZ1937053894869778432.html
杭州,拱墅区,石桥,华丰时代城,一居,1室1厅1卫,整租·华丰时代城 1室1厅 北,1928,45.00,北,贝壳优选,https://hz.lianjia.com/zufang/HZ1942503150103560192.html
杭州,拱墅区,流水苑,星都嘉苑,一居,1室0厅0卫,整租·星都嘉苑 1室0厅 南,9500,30.00,南,链家,https://hz.lianjia.com/zufang/HZ1841054560915816448.html
杭州,拱墅区,桥西,绿城运河郡,一居,1室1厅1卫,整租·绿城运河郡 1室1厅 东,2700,55.00,东,贝壳优选,https://hz.lianjia.com/zufang/HZ1694315954130911232.html
杭州,拱墅区,湖墅,耀江国际大厦,一居,1室1厅1卫,整租·耀江国际大厦 1室1厅 南,7900,128.18,南,链家,https://hz.lianjia.com/zufang/HZ1852955947870191616.html
杭州,拱墅区,武林,灯芯巷,一居,1室0厅1卫,整租·灯芯巷 1室0厅 西,2200,29.80,西,链家/个人,https://hz.lianjia.com/zufang/HZ1855571258016530432.html
杭州,拱墅区,天水,九鼎名仕顿商务楼,一居,1室1厅1卫,整租·九鼎名仕顿商务楼 1室1厅 南,4800,67.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ1860884102341722112.html
杭州,拱墅区,湖墅,中环大厦,一居,1室1厅0卫,整租·中环大厦 1室1厅 南,18000,270.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ1871126625953775616.html
杭州,拱墅区,信义坊,信义坊,一居,1室1厅1卫,整租·信义坊 1室1厅 南,2000,30.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ1878364574562910208.html
杭州,拱墅区,湖墅,白马大厦,一居,1室0厅0卫,整租·白马大厦 1室0厅 东北,8850,96.98,东北,链家,https://hz.lianjia.com/zufang/HZ1878371807988285440.html
杭州,拱墅区,拱宸桥,南北商务港,一居,1室1厅1卫,整租·南北商务港 1室1厅 南,50000,1000.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ1876116663439458304.html
杭州,拱墅区,信义坊,塘河北村,一居,1室1厅1卫,整租·塘河北村 1室1厅 西,10000,101.29,西,链家,https://hz.lianjia.com/zufang/HZ1884522813381935104.html
杭州,拱墅区,流水苑,施家花园,一居,1室1厅1卫,整租·施家花园 1室1厅 南,3800,38.84,南,链家,https://hz.lianjia.com/zufang/HZ1884928387718316032.html
杭州,拱墅区,运河新城,碧桂园金科尚合府,一居,1室1厅1卫,整租·碧桂园金科尚合府 1室1厅 南,1500,60.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ1890647856868491264.html
杭州,拱墅区,大关,绿城西子锦兰公寓,一居,1室3厅1卫,整租·绿城西子锦兰公寓 1室3厅 南/北,11500,148.00,南 北,链家/个人,https://hz.lianjia.com/zufang/HZ1893509406755127296.html
杭州,拱墅区,申花,申花掬月,一居,1室0厅0卫,整租·申花掬月 1室0厅 东,8000,58.00,东,链家/个人,https://hz.lianjia.com/zufang/HZ1902685140631420928.html
杭州,拱墅区,三塘,华盛达时代中心,一居,1室1厅1卫,整租·华盛达时代中心  1室1厅 东北,2100,28.00,东北,链家,https://hz.lianjia.com/zufang/HZ1880166633717104640.html
杭州,拱墅区,流水苑,绿洲花园,一居,1室1厅1卫,整租·绿洲花园 1室1厅 西,3800,60.90,西,链家,https://hz.lianjia.com/zufang/HZ1876161044431241216.html
杭州,拱墅区,三塘,阳光银泰城,一居,1室1厅0卫,整租·阳光银泰城 1室1厅 北,11000,159.20,北,链家/个人,https://hz.lianjia.com/zufang/HZ1884200864365674496.html
杭州,拱墅区,信义坊,美都广场,一居,1室1厅1卫,整租·美都广场 1室1厅 南,2200,40.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ1884810291041009664.html
杭州,拱墅区,丝绸城,十五家园,两居,2室1厅1卫,整租·十五家园 2室1厅 南,2600,37.50,南,贝壳优选,https://hz.lianjia.com/zufang/HZ1837421243033190400.html
杭州,拱墅区,桥西,宜家时代,两居,2室1厅1卫,整租·宜家时代 2室1厅 南,3700,88.36,南,链家,https://hz.lianjia.com/zufang/HZ2067111152407543808.html
杭州,拱墅区,三墩,都市水乡水涟苑,两居,2室2厅1卫,整租·都市水乡水涟苑 2室2厅 南/北,2999,84.01,南 北,贝壳优选,https://hz.lianjia.com/zufang/HZ1804801695121670144.html
杭州,拱墅区,申花,汉港武林汇,两居,2室1厅1卫,整租·汉港武林汇 2室1厅 南,4000,52.00,南,,https://hz.lianjia.com/zufang/HZ2107368484819173376.html
杭州,拱墅区,大关,大关南九苑,两居,2室1厅1卫,整租·大关南九苑 2室1厅 南/北,2600,64.86,南 北,贝壳优选,https://hz.lianjia.com/zufang/HZ1794939935376015360.html
杭州,拱墅区,信义坊,董家弄,两居,2室1厅1卫,整租·董家弄 2室1厅 南,3000,66.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2066362646021537792.html
杭州,拱墅区,三墩,红杉雅园,两居,2室1厅2卫,整租·红杉雅园 2室1厅 西南,2400,42.24,西南,贝壳优选,https://hz.lianjia.com/zufang/HZ1807101979399290880.html
杭州,拱墅区,拱宸桥,登蓝府,两居,2室1厅1卫,整租·登蓝府 2室1厅 南,4100,65.00,南,,https://hz.lianjia.com/zufang/HZ1839988179612991488.html
杭州,拱墅区,建国北路,树园,两居,2室1厅1卫,整租·树园 2室1厅 南,4300,66.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2066390785795817472.html
杭州,拱墅区,拱宸桥,左岸花园,两居,2室1厅1卫,整租·左岸花园 2室1厅 南,3400,72.33,南,链家,https://hz.lianjia.com/zufang/HZ2067580691540869120.html
杭州,拱墅区,拱宸桥,五洋运河人家,两居,2室1厅1卫,整租·五洋运河人家 2室1厅 南/北,2300,54.69,南 北,链家/个人,https://hz.lianjia.com/zufang/HZ2067562132672610304.html
杭州,拱墅区,建国北路,体育场路2-70号,两居,2室1厅1卫,整租·体育场路2-70号 2室1厅 南,4000,55.81,南,链家/个人,https://hz.lianjia.com/zufang/HZ2067537035970740224.html
杭州,拱墅区,三塘,东新园茗盛苑,两居,2室2厅2卫,整租·东新园茗盛苑 2室2厅 南,4500,127.00,南,链家,https://hz.lianjia.com/zufang/HZ2067841751359422464.html
杭州,拱墅区,半山,成功时大大厦,两居,2室2厅1卫,整租·成功时大大厦 2室2厅 北,2700,79.00,北,贝壳优选,https://hz.lianjia.com/zufang/HZ1840998968163565568.html
杭州,拱墅区,石桥,北景园菊香苑,两居,2室2厅1卫,整租·北景园菊香苑 2室2厅 南,3800,90.00,南,链家,https://hz.lianjia.com/zufang/HZ2068192524949782528.html
杭州,拱墅区,长庆,嘉德广场,两居,2室1厅0卫,整租·嘉德广场 2室1厅 南,14000,226.00,南,链家,https://hz.lianjia.com/zufang/HZ2069265364302168064.html
杭州,拱墅区,和平,现代景苑,两居,2室2厅1卫,整租·现代景苑 2室2厅 南,4700,86.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2068627504611983360.html
杭州,拱墅区,信义坊,墅林苑,两居,2室1厅1卫,整租·墅林苑 2室1厅 南,3100,60.00,南,链家,https://hz.lianjia.com/zufang/HZ2069643756205768704.html
杭州,拱墅区,体育场路,水星阁,两居,2室1厅1卫,整租·水星阁 2室1厅 南/北,3300,47.00,南 北,贝壳优选,https://hz.lianjia.com/zufang/HZ1839550762380689408.html
杭州,拱墅区,朝晖,朝晖六区,两居,2室1厅1卫,整租·朝晖六区 2室1厅 南,2500,32.83,南,贝壳优选,https://hz.lianjia.com/zufang/HZ1895011137355776000.html
杭州,拱墅区,拱宸桥,蚕花园永庆坊,两居,2室1厅1卫,整租·蚕花园永庆坊 2室1厅 南,2400,48.18,南,贝壳优选,https://hz.lianjia.com/zufang/HZ1806986330597490688.html
杭州,拱墅区,拱宸桥,绍兴新村,两居,2室1厅1卫,整租·绍兴新村 2室1厅 南,3000,50.00,南,贝壳优选,https://hz.lianjia.com/zufang/HZ1804382702120468480.html
杭州,临安区,青山湖科技城,越秀星汇花园东区,三居,3室2厅2卫,整租·越秀星汇花园东区 3室2厅 南,1900,134.66,南,贝壳优选,https://hz.lianjia.com/zufang/HZ1831607675788460032.html
杭州,临安区,临安,雨润星雨华府,三居,3室2厅2卫,整租·雨润星雨华府 3室2厅 南/北,1880,89.00,南 北,链家/个人,https://hz.lianjia.com/zufang/HZ2088913479518912512.html
杭州,临安区,青山湖科技城,越秀星汇花园后湾,三居,3室2厅2卫,整租·越秀星汇花园后湾 3室2厅 南,1750,89.01,南,贝壳优选,https://hz.lianjia.com/zufang/HZ1850049358733508608.html
杭州,临安区,青山湖科技城,中天珺府,三居,3室2厅2卫,整租·中天珺府 3室2厅 南,1700,93.43,南,贝壳优选,https://hz.lianjia.com/zufang/HZ2098648800716390400.html
杭州,临安区,青山湖科技城,蔚宸悦城,三居,3室2厅2卫,整租·蔚宸悦城 3室2厅 南,2000,97.68,南,贝壳优选,https://hz.lianjia.com/zufang/HZ1943228053622620160.html
杭州,临安区,临安,湖山云台苑,三居,3室2厅1卫,整租·湖山云台苑 3室2厅 南,1700,81.19,南,贝壳优选,https://hz.lianjia.com/zufang/HZ1955995153927766016.html
杭州,临安区,临安,佳源锦晟里,三居,3室2厅2卫,整租·佳源锦晟里 3室2厅 南,1700,89.30,南,贝壳优选,https://hz.lianjia.com/zufang/HZ2092964026748239872.html
杭州,临安区,临安,苕溪公馆,三居,3室1厅1卫,整租·苕溪公馆 3室1厅 北,1600,80.00,北,链家/个人,https://hz.lianjia.com/zufang/HZ2091355219634946048.html
杭州,临安区,临安,湖语澜轩,三居,3室2厅2卫,整租·湖语澜轩 3室2厅 南,1800,89.75,南,贝壳优选,https://hz.lianjia.com/zufang/HZ2098470552506204160.html
杭州,临安区,青山湖科技城,越秀星颂府,三居,3室2厅2卫,整租·越秀星颂府 3室2厅 南,2000,99.38,南,,https://hz.lianjia.com/zufang/HZ2102038579017416704.html
杭州,临安区,青山湖科技城,绿地亚洲公园,三居,3室2厅2卫,整租·绿地亚洲公园 3室2厅 南,1700,88.25,南,贝壳优选,https://hz.lianjia.com/zufang/HZ2073624744501968896.html
杭州,临安区,临安,越秀归悦里,三居,3室2厅2卫,整租·越秀归悦里 3室2厅 南/北,1750,87.28,南 北,贝壳优选,https://hz.lianjia.com/zufang/HZ1817832169804922880.html
杭州,临安区,临安,国瑞花漫里,三居,3室2厅2卫,整租·国瑞花漫里 3室2厅 南,1800,117.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2088837584095543296.html
杭州,临安区,临安,银城青山湖畔,三居,3室2厅1卫,整租·银城青山湖畔 3室2厅 南,1600,90.16,南,贝壳优选,https://hz.lianjia.com/zufang/HZ2100170316629147648.html
杭州,临安区,临安,银城青山湖畔,三居,3室1厅2卫,整租·银城青山湖畔 3室1厅 东南,800,97.98,东南,链家/个人,https://hz.lianjia.com/zufang/HZ2089268725957001216.html
杭州,临安区,临安,锦云澜天里,三居,3室2厅2卫,整租·锦云澜天里 3室2厅 南/北,1650,86.26,南 北,贝壳优选,https://hz.lianjia.com/zufang/HZ2065275180917194752.html
杭州,临安区,临安,中天雅境,三居,3室1厅2卫,整租·中天雅境 3室1厅 南,1900,89.60,南,贝壳优选,https://hz.lianjia.com/zufang/HZ1989636421572362240.html
杭州,临安区,临安,越秀归悦里,三居,3室2厅2卫,整租·越秀归悦里 3室2厅 南,800,89.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2063586928271294464.html
杭州,临安区,临安,越秀悦映城,三居,3室2厅2卫,整租·越秀悦映城 3室2厅 南,1500,88.91,南,贝壳优选,https://hz.lianjia.com/zufang/HZ2005273430730997760.html
杭州,临安区,青山湖科技城,中天珺府,三居,3室1厅2卫,整租·中天珺府 3室1厅 南/北,900,95.00,南 北,链家/个人,https://hz.lianjia.com/zufang/HZ2086285006585462784.html
杭州,临安区,临安,中天雅境,三居,3室2厅2卫,整租·中天雅境 3室2厅 南,800,89.00,南,链家/个人,https://hz.lianjia.com/zufang/HZ2088127082067394560.html
