城市,区域,板块,小区,户型,户型详情,租金,面积,单位租金,朝向,品牌,标题,链接,经度,纬度,坐标精度
广州,番禺,金山谷,招商金山谷MINI-TOP,一居,1室1厅1卫,2000.0,40.0,50.0,南,链家/个人,整租·招商金山谷MINI-TOP 1室1厅 南,https://gz.lianjia.com/zufang/GZ2038570415869132800.html,,,失败
广州,南沙,南沙湾,晴海岸,三居,3室2厅2卫,2300.0,95.0,24.21,南,链家/个人,整租·晴海岸 3室2厅 南,https://gz.lianjia.com/zufang/GZ2038575973175132160.html,113.588959,22.742823,小区(模糊)
广州,南沙,进港大道,阳光城丽景湾澜悦,三居,3室2厅2卫,2300.0,97.0,23.71,南,链家/个人,整租·阳光城丽景湾澜悦 3室2厅 南,https://gz.lianjia.com/zufang/GZ2038578926581710848.html,113.543333,22.818314,小区
广州,花都,旧区,新华路,两居,2室1厅1卫,800.0,55.0,14.55,南 北,链家/个人,整租·新华路 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ2038581052552773632.html,113.222163,23.378075,小区
广州,荔湾,龙津,逢源路,三居,3室1厅1卫,2500.0,61.0,40.98,东南,链家/个人,整租·逢源路 3室1厅 东南,https://gz.lianjia.com/zufang/GZ2038584463683747840.html,,,失败
广州,增城,凤凰城,碧桂园凤凰城凤馨苑,两居,2室2厅2卫,2000.0,98.0,20.41,北,链家/个人,整租·碧桂园凤凰城凤馨苑 2室2厅 北,https://gz.lianjia.com/zufang/GZ2038588312846860288.html,113.597613,23.140087,小区
广州,黄埔,知识城,合景天峻,一居,1室0厅1卫,1400.0,30.0,46.67,东南,链家/个人,合租·合景天峻 1居室 东南卧,https://gz.lianjia.com/zufang/GZ2038596427361288192.html,113.553482,23.325734,小区
广州,番禺,万博,海印又一城海印星玥,两居,2室2厅1卫,8000.0,98.0,81.63,南,链家/个人,整租·海印又一城海印星玥 2室2厅 南,https://gz.lianjia.com/zufang/GZ2038598370607497216.html,113.349365,22.999874,小区
广州,海珠,滨江东,星海明珠,三居,3室2厅1卫,6600.0,104.0,63.46,北,链家/个人,整租·星海明珠 3室2厅 北,https://gz.lianjia.com/zufang/GZ2038608114827132928.html,,,失败
广州,花都,新区,云港花园,一居,1室1厅1卫,1800.0,55.0,32.73,北,链家/个人,整租·云港花园 1室1厅 北,https://gz.lianjia.com/zufang/GZ2038611874097922048.html,113.228215,23.398251,小区(模糊)
广州,南沙,黄阁,星河东悦湾,三居,3室2厅2卫,2800.0,89.0,31.46,南,链家/个人,整租·星河东悦湾 3室2厅 南,https://gz.lianjia.com/zufang/GZ2038616207774449664.html,113.530623,22.807569,小区
广州,从化,太平镇,新光百德广场,一居,1室1厅1卫,1000.0,46.0,21.74,东北,链家/个人,整租·新光百德广场 1室1厅 东北,https://gz.lianjia.com/zufang/GZ2038624824258985984.html,113.491924,23.448141,小区
广州,增城,永宁,金地香山湖香景花园,三居,3室2厅2卫,800.0,108.0,7.41,南,链家/个人,整租·金地香山湖香景花园 3室2厅 南,https://gz.lianjia.com/zufang/GZ2038803537789452288.html,,,失败
广州,从化,温泉镇,侨宏花园,两居,2室2厅1卫,810.0,66.44,12.19,东南,链家/个人,整租·侨宏花园 2室2厅 东南,https://gz.lianjia.com/zufang/GZ2038814734924382208.html,113.639099,23.637723,小区
广州,花都,花东镇,侨雅苑(花都区),三居,3室2厅2卫,2000.0,116.3,17.2,南,链家/个人,整租·侨雅苑(花都区) 3室2厅 南,https://gz.lianjia.com/zufang/GZ2038834883807150080.html,113.375273,23.417641,小区
广州,荔湾,龙津,华福大厦,一居,1室1厅1卫,2200.0,44.0,50.0,东,链家/个人,整租·华福大厦 1室1厅 东,https://gz.lianjia.com/zufang/GZ2038836027040202752.html,113.251155,23.123986,小区
广州,天河,员村,百合苑B区,两居,2室1厅1卫,2500.0,60.0,41.67,东,链家/个人,整租·百合苑B区 2室1厅 东,https://gz.lianjia.com/zufang/GZ2038844125108764672.html,,,失败
广州,越秀,东川路,东川路,三居,3室1厅1卫,5500.0,105.0,52.38,东,链家/个人,整租·东川路 3室1厅 东,https://gz.lianjia.com/zufang/GZ2038851085128433664.html,113.286208,23.12292,板块
广州,南沙,南沙港,领南星河荣誉,三居,3室2厅2卫,2300.0,97.0,23.71,东南,链家/个人,整租·领南星河荣誉 3室2厅 东南,https://gz.lianjia.com/zufang/GZ2038862715614658560.html,113.599031,22.76941,小区
广州,荔湾,茶滘,力诚欣悦湾,三居,3室1厅2卫,4500.0,112.0,40.18,西南,链家/个人,整租·力诚欣悦湾 3室1厅 西南,https://gz.lianjia.com/zufang/GZ2038883894652043264.html,,,失败
广州,荔湾,流花站前,站前横路,三居,3室1厅1卫,3700.0,80.0,46.25,南,链家/个人,整租·站前横路 3室1厅 南,https://gz.lianjia.com/zufang/GZ2038887984979247104.html,113.247835,23.139892,板块
广州,越秀,杨箕,共和苑,两居,2室1厅1卫,3000.0,57.0,52.63,南 北,链家/个人,整租·共和苑 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ2038888348294053888.html,113.305926,23.125717,小区
广州,黄埔,知识城,招商雍景湾南区,三居,3室2厅2卫,3400.0,108.0,31.48,南,链家/个人,整租·招商雍景湾南区 3室2厅 南,https://gz.lianjia.com/zufang/GZ2038898447666380800.html,113.551301,23.330953,小区
广州,荔湾,西华路,桃源社区,两居,2室1厅1卫,3800.0,47.31,80.32,东南,链家,整租·桃源社区 2室1厅 东南,https://gz.lianjia.com/zufang/GZ2038909962846994432.html,,,失败
广州,南沙,明珠湾,南沙金茂湾,一居,1室0厅1卫,2000.0,39.0,51.28,北,链家/个人,整租·南沙金茂湾 1室0厅 北,https://gz.lianjia.com/zufang/GZ2038913864724119552.html,113.519699,22.780775,小区
广州,增城,新塘北,长风国际公寓,一居,1室1厅1卫,1400.0,50.0,28.0,东 南,链家/个人,整租·长风国际公寓 1室1厅 东/南,https://gz.lianjia.com/zufang/GZ2038914681946505216.html,113.810734,23.261452,小区
广州,南沙,明珠湾,南沙金茂湾,三居,3室1厅1卫,4000.0,95.0,42.11,南,链家/个人,整租·南沙金茂湾 3室1厅 南,https://gz.lianjia.com/zufang/GZ2038917599357566976.html,113.519699,22.780775,小区
广州,天河,龙口西,德荣小区,两居,2室1厅1卫,4700.0,75.0,62.67,东南 南,链家/个人,整租·德荣小区 2室1厅 东南/南,https://gz.lianjia.com/zufang/GZ2038921043459964928.html,,,失败
广州,海珠,工业大道南,越秀天荟江湾,两居,2室0厅1卫,2500.0,30.0,83.33,南,链家/个人,合租·越秀天荟江湾 2居室 南卧,https://gz.lianjia.com/zufang/GZ2038921481714401280.html,113.290542,23.058168,小区(模糊)
广州,南沙,金洲,越秀国际总部广场,三居,3室2厅2卫,2115.0,64.0,33.05,东南,链家/个人,整租·越秀国际总部广场 3室2厅 东南,https://gz.lianjia.com/zufang/GZ2038928442937835520.html,113.542385,22.793383,小区
广州,越秀,水荫,四季奕居,两居,2室1厅1卫,7500.0,87.0,86.21,北,链家/个人,整租·四季奕居 2室1厅 北,https://gz.lianjia.com/zufang/GZ2038928834190901248.html,113.312775,23.139221,小区
广州,荔湾,东塱,壹诚大厦,一居,1室1厅1卫,1500.0,28.0,53.57,北,链家/个人,整租·壹诚大厦 1室1厅 北,https://gz.lianjia.com/zufang/GZ2038930216855797760.html,,,失败
广州,番禺,万博,招商城市主场,三居,3室2厅1卫,6100.0,75.0,81.33,南,链家/个人,整租·招商城市主场 3室2厅 复式 南,https://gz.lianjia.com/zufang/GZ2038932268348604416.html,113.35229,23.011443,小区(模糊)
广州,花都,花山镇,雅居乐万科热橙,三居,3室1厅1卫,2100.0,85.0,24.71,南,链家/个人,整租·雅居乐万科热橙 3室1厅 南,https://gz.lianjia.com/zufang/GZ2038934326971727872.html,113.277932,23.441501,小区
广州,增城,中新镇,中新紫荆府,三居,3室2厅1卫,1530.0,86.0,17.79,东,链家/个人,整租·中新紫荆府 3室2厅 东,https://gz.lianjia.com/zufang/GZ2038935695719923712.html,113.648548,23.275542,小区
广州,越秀,淘金,淘金大厦,两居,2室1厅1卫,4500.0,70.0,64.29,南 北,链家,整租·淘金大厦 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ2038936891264335872.html,,,失败
广州,从化,江埔街,珠光山水御苑,三居,3室2厅1卫,1300.0,100.0,13.0,东南 南,链家/个人,整租·珠光山水御苑 3室2厅 东南/南,https://gz.lianjia.com/zufang/GZ2038940804650631168.html,113.622712,23.589035,小区
广州,天河,员村,都市兰亭花园,两居,2室1厅1卫,5500.0,66.29,82.97,东南 南,链家/个人,整租·都市兰亭花园 2室1厅 东南/南,https://gz.lianjia.com/zufang/GZ2038941814454484992.html,113.360997,23.117987,小区
广州,花都,新区,美力百富雅苑二期,三居,3室2厅2卫,2143.0,91.0,23.55,南,链家/个人,整租·美力百富雅苑二期 3室2厅 南,https://gz.lianjia.com/zufang/GZ2038943208171372544.html,113.228373,23.389629,小区
广州,天河,龙口东,创逸雅苑,一居,1室1厅1卫,7800.0,50.49,154.49,南,链家/个人,整租·创逸雅苑 1室1厅 南,https://gz.lianjia.com/zufang/GZ2038944747875205120.html,,,失败
广州,增城,朱村,科慧花园,三居,3室2厅2卫,1900.0,92.0,20.65,东南,链家/个人,整租·科慧花园 3室2厅 东南,https://gz.lianjia.com/zufang/GZ2038959716184358912.html,113.673032,23.280088,小区(模糊)
广州,越秀,西门口,海珠北路,三居,3室2厅1卫,3800.0,88.79,42.8,西南,链家,整租·海珠北路 3室2厅 西南,https://gz.lianjia.com/zufang/GZ2038963902967971840.html,113.257846,23.127422,小区
广州,黄埔,长岭居,万科山景城,三居,3室2厅2卫,3100.0,94.0,32.98,南,链家/个人,整租·万科山景城 3室2厅 南,https://gz.lianjia.com/zufang/GZ2038987290331578368.html,113.525303,23.210752,小区
广州,花都,新区,名门国际,一居,1室1厅1卫,1250.0,80.0,15.62,东南,链家/个人,整租·名门国际 1室1厅 东南,https://gz.lianjia.com/zufang/GZ2038990021326798848.html,,,失败
广州,天河,体育中心,凯德天河新作新园,两居,2室1厅1卫,9500.0,96.0,98.96,南 北,链家/个人,整租·凯德天河新作新园 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ2038998026076291072.html,113.332818,23.135583,小区(模糊)
广州,越秀,环市东,环市东路,三居,3室1厅1卫,4200.0,62.0,67.74,南 北,链家/个人,整租·环市东路 3室1厅 南/北,https://gz.lianjia.com/zufang/GZ2038998799162015744.html,113.293214,23.135139,小区
广州,天河,龙口东,创逸雅苑,一居,1室1厅1卫,7800.0,47.17,165.36,南,链家/个人,整租·创逸雅苑 1室1厅 南,https://gz.lianjia.com/zufang/GZ2039007799291150336.html,113.340577,23.140729,小区
广州,番禺,祈福新村,祈福新村倚湖湾,两居,2室2厅1卫,3000.0,79.0,37.97,北,链家/个人,整租·祈福新村倚湖湾 2室2厅 北,https://gz.lianjia.com/zufang/GZ2039007846493847552.html,,,失败
广州,番禺,桥南,番禺奥林匹克花园,一居,1室1厅1卫,2000.0,46.0,43.48,南,链家/个人,整租·番禺奥林匹克花园 1室1厅 南,https://gz.lianjia.com/zufang/GZ2039025303673634816.html,113.367082,22.916619,小区
广州,越秀,淘金,麓苑路,两居,2室1厅1卫,4000.0,55.0,72.73,南 北,链家/个人,整租·麓苑路 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ2039028463217672192.html,113.285147,23.141149,小区
广州,荔湾,西村,西增路,一居,1室0厅1卫,1400.0,27.0,51.85,东南,链家/个人,整租·西增路 1室0厅 东南,https://gz.lianjia.com/zufang/GZ2039055866740604928.html,113.239358,23.143783,小区
广州,海珠,工业大道北,凤凰新村,一居,1室1厅1卫,1400.0,40.0,35.0,南,链家/个人,整租·凤凰新村 1室1厅 南,https://gz.lianjia.com/zufang/GZ2039189931615584256.html,,,失败
广州,荔湾,广钢新城,中海保利朗阅,一居,1室1厅1卫,20000.0,60.0,333.33,东北,链家/个人,整租·中海保利朗阅 1室1厅 东北,https://gz.lianjia.com/zufang/GZ2039195903151046656.html,113.245058,23.063185,小区(模糊)
广州,天河,沙河,先烈东横路7号大院,一居,1室1厅1卫,1800.0,35.41,50.83,南,链家/个人,整租·先烈东横路7号大院 1室1厅 南,https://gz.lianjia.com/zufang/GZ2039200214664871936.html,113.306417,23.149382,小区
广州,海珠,客村,碧海大厦,三居,3室2厅2卫,8200.0,102.0,80.39,北,链家/个人,整租·碧海大厦 3室2厅 北,https://gz.lianjia.com/zufang/GZ2039204922989215744.html,113.317412,23.084003,小区
广州,越秀,东川路,东华西路,一居,1室0厅1卫,2000.0,21.0,95.24,北,链家/个人,整租·东华西路 1室0厅 北,https://gz.lianjia.com/zufang/GZ2039212794296926208.html,,,失败
广州,南沙,南沙港,中交国际邮轮广场,一居,1室1厅1卫,6200.0,98.0,63.27,东 东南 南 西南 西 西北 北 东北,链家/个人,整租·中交国际邮轮广场 1室1厅 东/东南/南/西南/西/西北/北/东北,https://gz.lianjia.com/zufang/GZ2039221443824189440.html,113.608968,22.772698,小区(模糊)
广州,南沙,金洲,中大城,两居,2室1厅1卫,1900.0,68.0,27.94,南,链家/个人,整租·中大城 2室1厅 南,https://gz.lianjia.com/zufang/GZ2039236407771267072.html,113.537684,22.79307,小区
广州,番禺,雅居乐,雅居乐花园一尺山居,三居,3室2厅1卫,4000.0,98.0,40.82,东,链家,整租·雅居乐花园一尺山居 3室2厅 东,https://gz.lianjia.com/zufang/GZ2039239040435224576.html,113.359298,23.009336,小区
广州,海珠,昌岗,南翠苑,三居,3室1厅1卫,3800.0,107.0,35.51,南,链家/个人,整租·南翠苑 3室1厅 南,https://gz.lianjia.com/zufang/GZ2039240620492455936.html,,,失败
广州,天河,林和,中信广场,两居,2室2厅2卫,8000.0,135.0,59.26,北,链家,整租·中信广场 2室2厅 北,https://gz.lianjia.com/zufang/GZ2039242731569545216.html,113.361597,23.124817,小区
广州,海珠,滨江东,江景苑,两居,2室1厅1卫,3200.0,42.0,76.19,南,链家,整租·江景苑 2室1厅 南,https://gz.lianjia.com/zufang/GZ2039243664638607360.html,113.307852,23.10001,小区
广州,越秀,人民路,仁济路,两居,2室1厅1卫,2000.0,37.0,54.05,南,链家/个人,整租·仁济路 2室1厅 南,https://gz.lianjia.com/zufang/GZ2039244256031277056.html,113.255392,23.111271,小区
广州,番禺,钟村,富山自由度,一居,1室1厅1卫,1500.0,50.0,30.0,南,链家/个人,整租·富山自由度 1室1厅 南,https://gz.lianjia.com/zufang/GZ2039254089954492416.html,,,失败
广州,荔湾,西关,耀华社区耀华北约,一居,1室0厅1卫,4000.0,80.0,50.0,南,链家/个人,整租·耀华社区耀华北约 1室0厅 南,https://gz.lianjia.com/zufang/GZ2039265001767698432.html,113.243833,23.120276,小区(模糊)
广州,越秀,五羊新城,兴城大厦,两居,2室1厅1卫,6300.0,93.0,67.74,西,链家/个人,整租·兴城大厦 2室1厅 西,https://gz.lianjia.com/zufang/GZ2039265687934861312.html,113.309204,23.119947,小区
广州,花都,花城街,天贵雅苑A区,三居,3室2厅1卫,1800.0,81.0,22.22,北,链家/个人,整租·天贵雅苑A区 3室2厅 北,https://gz.lianjia.com/zufang/GZ2039271875955130368.html,113.224624,23.431671,小区
广州,越秀,西门口,惠福西路,两居,2室1厅1卫,3000.0,60.0,50.0,南 北,链家,整租·惠福西路 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ2039274288082583552.html,,,失败
广州,越秀,五羊新城,寺右东小区,三居,3室1厅1卫,5000.0,82.46,60.64,东南,链家/个人,整租·寺右东小区 3室1厅 东南,https://gz.lianjia.com/zufang/GZ2039278393580584960.html,113.308999,23.120599,小区(模糊)
广州,从化,太平镇,新光百德广场,一居,1室0厅1卫,1100.0,44.0,25.0,北,链家/个人,整租·新光百德广场 1室0厅 北,https://gz.lianjia.com/zufang/GZ2039279444962574336.html,113.491924,23.448141,小区
广州,增城,永宁,合景誉山国际⼀区,一居,1室1厅1卫,3000.0,120.0,25.0,南,链家/个人,整租·合景誉山国际⼀区 1室1厅 南,https://gz.lianjia.com/zufang/GZ2039284716586139648.html,113.594879,23.189932,小区
广州,天河,五山,五山花园,两居,2室2厅2卫,4500.0,76.0,59.21,西,链家/个人,整租·五山花园 2室2厅 西,https://gz.lianjia.com/zufang/GZ2039289860476370944.html,,,失败
广州,荔湾,和平西,西关尚品,一居,1室0厅1卫,2100.0,30.0,70.0,北,链家/个人,整租·西关尚品 1室0厅 北,https://gz.lianjia.com/zufang/GZ2039290305701740544.html,113.24774,23.111907,小区
广州,黄埔,科学城,中冶·逸璟台,两居,2室2厅1卫,4150.0,98.0,42.35,南,链家/个人,整租·中冶·逸璟台 2室2厅 南,https://gz.lianjia.com/zufang/GZ2039291337819291648.html,113.499103,23.215535,小区
广州,天河,珠江新城东,誉城苑,一居,1室1厅1卫,3600.0,50.14,71.8,北,链家/个人,整租·誉城苑 1室1厅 北,https://gz.lianjia.com/zufang/GZ2039291451224883200.html,113.337753,23.114938,小区
广州,白云,同德围,金德苑,两居,2室1厅1卫,3500.0,70.0,50.0,南,链家,整租·金德苑 2室1厅 南,https://gz.lianjia.com/zufang/GZ2039297808967663616.html,,,失败
广州,荔湾,西村,西增路,两居,2室1厅1卫,2700.0,49.05,55.05,南,链家,整租·西增路 2室1厅 南,https://gz.lianjia.com/zufang/GZ2039299675802042368.html,113.239358,23.143783,小区(模糊)
广州,白云,新市,美好家园,三居,3室2厅2卫,3500.0,140.0,25.0,南,链家/个人,整租·美好家园 3室2厅 南,https://gz.lianjia.com/zufang/GZ2039300983309205504.html,113.2732,23.157159,小区
广州,荔湾,人民路,光复南路,两居,2室1厅1卫,2300.0,45.0,51.11,东,链家/个人,整租·光复南路 2室1厅 东,https://gz.lianjia.com/zufang/GZ2039301703903215616.html,113.252172,23.114821,小区
广州,花都,镜湖大道,勤天安合商务大厦,一居,1室0厅1卫,1300.0,45.0,28.89,西南,链家/个人,整租·勤天安合商务大厦 1室0厅 西南,https://gz.lianjia.com/zufang/GZ2039302438032244736.html,,,失败
广州,白云,机场路,白云万达广场,一居,1室1厅1卫,2900.0,52.0,55.77,西南,链家/个人,整租·白云万达广场 1室1厅 西南,https://gz.lianjia.com/zufang/GZ2039302502175735808.html,113.266727,23.172397,小区(模糊)
广州,白云,同和,君立国际公寓,一居,1室1厅1卫,2950.0,40.0,73.75,北,链家/个人,整租·君立国际公寓 1室1厅 北,https://gz.lianjia.com/zufang/GZ2039303938234122240.html,113.330495,23.207227,小区
广州,天河,珠江新城中,中达广场,三居,3室1厅1卫,8500.0,63.75,133.33,南,链家,整租·中达广场 3室1厅 南,https://gz.lianjia.com/zufang/GZ2039309331370868736.html,113.361597,23.124817,小区
广州,海珠,琶洲东,会展世界城,三居,3室1厅1卫,5300.0,92.0,57.61,东南 北,链家/个人,整租·会展世界城 3室1厅 东南/北,https://gz.lianjia.com/zufang/GZ2039310007844995072.html,,,失败
广州,南沙,金洲,南沙万达广场,两居,2室2厅1卫,1550.0,63.0,24.6,南 北,链家/个人,整租·南沙万达广场 2室2厅 南/北,https://gz.lianjia.com/zufang/GZ2039310796202180608.html,113.532636,22.794636,小区(模糊)
广州,荔湾,黄沙,御景壹号C区,三居,3室1厅2卫,9600.0,83.0,115.66,东南,链家,整租·御景壹号C区 3室1厅 复式 东南,https://gz.lianjia.com/zufang/GZ2039315505214390272.html,113.384363,23.003385,小区
广州,番禺,大石,富庭东园,三居,3室2厅1卫,3200.0,85.0,37.65,南 西,链家/个人,整租·富庭东园 3室2厅 南/西,https://gz.lianjia.com/zufang/GZ2039317375152553984.html,113.315837,23.019514,小区
广州,黄埔,知识城,合景天峻,一居,1室0厅0卫,800.0,48.0,16.67,北,链家/个人,整租·合景天峻 1室0厅 北,https://gz.lianjia.com/zufang/GZ2039323231600508928.html,,,失败
广州,番禺,市桥北,新城路,一居,1室1厅1卫,17800.0,398.0,44.72,南 西,链家/个人,整租·新城路 1室1厅 南/西,https://gz.lianjia.com/zufang/GZ2039324289391394816.html,113.397394,22.959481,小区(模糊)
广州,荔湾,西村,广雅路,两居,2室1厅1卫,4600.0,78.0,58.97,东南,链家/个人,整租·广雅路 2室1厅 东南,https://gz.lianjia.com/zufang/GZ2039324845694517248.html,113.242641,23.140201,小区
广州,番禺,市桥北,新城路,一居,1室1厅1卫,1550.0,45.0,34.44,东南 南,链家/个人,整租·新城路 1室1厅 东南/南,https://gz.lianjia.com/zufang/GZ2039327259617132544.html,113.397394,22.959481,小区
广州,荔湾,南岸路,城启荔港南湾,三居,3室1厅1卫,4200.0,76.0,55.26,东北,链家,整租·城启荔港南湾 3室1厅 东北,https://gz.lianjia.com/zufang/GZ2039334212410015744.html,,,失败
广州,越秀,东风东,梅花路,一居,1室0厅1卫,2200.0,45.7,48.14,南,链家/个人,整租·梅花路 1室0厅 南,https://gz.lianjia.com/zufang/GZ2039337158992461824.html,113.308736,23.129959,小区
广州,天河,天河南,体育西路,两居,2室1厅1卫,4500.0,76.0,59.21,西南,链家/个人,整租·体育西路 2室1厅 西南,https://gz.lianjia.com/zufang/GZ2039341620964360192.html,113.32157,23.13344,小区
广州,海珠,琶洲西,新港东路,两居,2室2厅1卫,4000.0,60.0,66.67,南 北,链家,整租·新港东路 2室2厅 南/北,https://gz.lianjia.com/zufang/GZ2039344954630733824.html,113.373963,23.098136,小区
广州,黄埔,知识城,时代印记,三居,3室1厅2卫,2300.0,105.0,21.9,南,链家/个人,整租·时代印记 3室1厅 南,https://gz.lianjia.com/zufang/GZ2039364613119672320.html,,,失败
广州,番禺,星河湾,广地花园,两居,2室1厅1卫,3500.0,74.0,47.3,南,链家/个人,整租·广地花园 2室1厅 南,https://gz.lianjia.com/zufang/GZ2039366384877568000.html,113.338463,23.019927,小区(模糊)
广州,海珠,琶洲西,新港商厦,三居,3室2厅1卫,6300.0,100.0,63.0,南 北,链家/个人,整租·新港商厦 3室2厅 南/北,https://gz.lianjia.com/zufang/GZ2039371620392370176.html,113.344906,23.099262,小区
广州,番禺,市桥北,信业悦都荟,两居,2室1厅1卫,1900.0,30.0,63.33,南,链家/个人,整租·信业悦都荟 2室1厅 南,https://gz.lianjia.com/zufang/GZ2039397767310213120.html,113.3656,22.972626,小区
广州,南沙,进港大道,海力花园,一居,1室1厅1卫,1100.0,47.0,23.4,南,链家/个人,整租·海力花园 1室1厅 南,https://gz.lianjia.com/zufang/GZ2039534176020987904.html,,,失败
广州,天河,石牌,五山路电力宿舍,两居,2室1厅1卫,4000.0,63.0,63.49,东南,链家,整租·五山路电力宿舍 2室1厅 东南,https://gz.lianjia.com/zufang/GZ2039540138626777088.html,113.346622,23.142326,小区(模糊)
广州,番禺,沙湾,东圆新村,两居,2室2厅1卫,1200.0,65.0,18.46,南,链家/个人,整租·东圆新村 2室2厅 南,https://gz.lianjia.com/zufang/GZ2039548739705634816.html,113.348226,22.911612,小区
广州,南沙,榄核镇,新玥花园,两居,2室1厅1卫,2000.0,78.69,25.42,南,链家/个人,整租·新玥花园 2室1厅 南,https://gz.lianjia.com/zufang/GZ2039552937352495104.html,113.344722,22.829854,小区
广州,花都,铁路西,祈福辉煌台,两居,2室2厅1卫,1750.0,87.0,20.11,北,链家/个人,整租·祈福辉煌台 2室2厅 北,https://gz.lianjia.com/zufang/GZ2039553878411706368.html,,,失败
广州,越秀,杨箕,西元岗小区,一居,1室1厅1卫,6000.0,40.0,150.0,南,链家/个人,整租·西元岗小区 1室1厅 南,https://gz.lianjia.com/zufang/GZ2039555644519874560.html,113.302206,23.123647,小区
广州,南沙,进港大道,阳光城丽景湾澜悦,三居,3室2厅2卫,2500.0,97.0,25.77,南 北,链家/个人,整租·阳光城丽景湾澜悦 3室2厅 南/北,https://gz.lianjia.com/zufang/GZ2039557033656582144.html,113.543333,22.818314,小区
广州,越秀,小北,岭湖大厦,一居,1室0厅1卫,2800.0,40.0,70.0,南 北,链家,整租·岭湖大厦 1室0厅 南/北,https://gz.lianjia.com/zufang/GZ2039559767214522368.html,113.281034,23.141099,小区
广州,番禺,市桥北,信业悦都荟,两居,2室2厅1卫,2800.0,48.0,58.33,南,链家/个人,整租·信业悦都荟 2室2厅 南,https://gz.lianjia.com/zufang/GZ2039564799926337536.html,,,失败
广州,越秀,小北,小北路,一居,1室1厅1卫,2800.0,48.0,58.33,东南,链家/个人,整租·小北路 1室1厅 东南,https://gz.lianjia.com/zufang/GZ2039577969227202560.html,113.271763,23.134039,小区(模糊)
广州,荔湾,龙津,中山七路,一居,1室1厅1卫,1800.0,25.0,72.0,东 西,链家,整租·中山七路 1室1厅 东/西,https://gz.lianjia.com/zufang/GZ2039578388603076608.html,113.248712,23.125659,小区
广州,越秀,海珠广场,御江苑,一居,1室1厅1卫,4500.0,44.0,102.27,南,链家/个人,整租·御江苑 1室1厅 南,https://gz.lianjia.com/zufang/GZ2039581761624604672.html,113.269549,23.115362,小区
广州,越秀,淘金,广东国际大厦,三居,3室1厅1卫,5300.0,100.0,53.0,东南,链家/个人,整租·广东国际大厦 3室1厅 东南,https://gz.lianjia.com/zufang/GZ2039583175591591936.html,,,失败
广州,番禺,祈福新村,祈福新村翠怡居,三居,3室2厅1卫,3000.0,73.2,40.98,南,链家/个人,整租·祈福新村翠怡居 3室2厅 南,https://gz.lianjia.com/zufang/GZ2039587406801272832.html,113.328258,22.967704,小区
广州,花都,狮岭镇,碧桂园联合广场,两居,2室1厅1卫,1100.0,56.0,19.64,南,链家/个人,整租·碧桂园联合广场 2室1厅 南,https://gz.lianjia.com/zufang/GZ2039602506002071552.html,113.175103,23.463036,小区
广州,天河,黄村,家和天曜,两居,2室2厅1卫,3413.0,43.42,78.6,东南,链家/个人,整租·家和天曜 2室2厅 东南,https://gz.lianjia.com/zufang/GZ2039606880749223936.html,113.43319,23.141653,小区
广州,黄埔,知识城,悦辰壹号,三居,3室2厅2卫,4000.0,109.0,36.7,南,链家/个人,整租·悦辰壹号 3室2厅 南,https://gz.lianjia.com/zufang/GZ2039609339097907200.html,,,失败
广州,海珠,沥滘,罗马家园,三居,3室2厅2卫,4600.0,132.0,34.85,南 北,链家,整租·罗马家园 3室2厅 南/北,https://gz.lianjia.com/zufang/GZ2039615325984522240.html,113.319877,23.058626,小区(模糊)
广州,荔湾,龙津,中山七路,两居,2室1厅1卫,3300.0,60.0,55.0,东北,链家/个人,整租·中山七路 2室1厅 东北,https://gz.lianjia.com/zufang/GZ2039623172642308096.html,113.248712,23.125659,小区
广州,越秀,东风东,农林下路,两居,2室1厅1卫,3100.0,33.0,93.94,南 北,链家/个人,整租·农林下路 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ2039627379508248576.html,113.297696,23.12938,小区
广州,天河,五山,华南理工大学宿舍凤凰新村,两居,2室1厅1卫,3600.0,79.0,45.57,南,链家/个人,整租·华南理工大学宿舍凤凰新村 2室1厅 南,https://gz.lianjia.com/zufang/GZ2039628746582917120.html,,,失败
广州,天河,黄村,家和天曜,两居,2室2厅1卫,3313.0,43.42,76.3,南,链家/个人,整租·家和天曜 2室2厅 跃层 南,https://gz.lianjia.com/zufang/GZ2039631580414083072.html,113.43319,23.141653,小区(模糊)
广州,海珠,新港西,新港西路,两居,2室1厅1卫,2700.0,50.0,54.0,东南,链家/个人,整租·新港西路 2室1厅 东南,https://gz.lianjia.com/zufang/GZ2039635073271070720.html,113.300815,23.092024,小区
广州,天河,林和,侨林苑,一居,1室1厅1卫,3750.0,48.0,78.12,东北,链家/个人,整租·侨林苑 1室1厅 东北,https://gz.lianjia.com/zufang/GZ2039637416402223104.html,113.330661,23.143676,小区
广州,南沙,金洲,丰庭花园,两居,2室2厅1卫,1700.0,83.0,20.48,南,链家/个人,整租·丰庭花园 2室2厅 南,https://gz.lianjia.com/zufang/GZ2039638992252567552.html,,,失败
